comment,label
It's good that the farmers are protesting. The  govt. cannot have its own way all the time.,0
It seems that today is the best day of our life . Victory of farmers and Parkash Utsav of Sri Guru Nanak Dev Ji. But still I won't vote for BJP for experienced us _Achhe Din_,0
"Farmers from Punjab, Haryana and western UP, will be asked by their future generations on what they did. They should ask their brothers middlemen why you sell your produce at 5 Rs and we pay 40 Rs. Where does that 35 goes.",1
This explanation is really detached from reality. Assumes ideal conditions and ignores the ground realities of practices like contract farming in India. I am up for a debate with you if youre interested.,2
Someone said the world  go on  without middle and upper-class people but not without farmers!,0
"First of all, the bill doesn't Gurantee MSP to the farmers ",0
Preferred the Study IQ video over this one. She did not explain it in detail. Like how Bill 2 allows contract farming and Bill 3 hoarding. How these poor farmers will be at the mercy of corporate giants. How the people working at the APMCs will lose their jobs. About the fact that farmers are now fr,0
"Rihanna for farmers, nothing can be more hilarious and sad as people actually took her seriously.",1
"yes you're right , farmers are the most patient creature and if you pissed him off !",0
This farmers act should be in the books now. ,2
Government showed its real face in Lakhimpur. They are playing with Farmers. I am with Farmers.,0
"Besides northen region like Haryana, Punjab, Western UP and Rajsthan, there are many other farmers also and they have different produce, different geographical conditions. Sir, is it not possible to have different farm laws for different geography. It would lead a healthy competition and if any stat",2
Support from Pakistan ,2
"I would humbly request you to cover another angle that is being ignored. The services done by our Farmers brothers at the Delhi borders for the local people, ensuring they are not uncomforted by this activity. And they are giving back to society even though themselves going through such hard times.",0
"Again a wrong understanding of new farm laws, the laws just gives farmer one more option through which he can now sell his products anywhere he wishes inter states, intra state, private govt etc. Earlier farmers were only allowed to sell in govt markets only in their district.",1
At least we can do this much work for our farmer.. This will boost their confidence in further movement,0
"Those farmers laws aren't draconian in nature. Actually, it's exactly the opposite. Those laws are boon to the farmers.",1
"Opposition parties had found a tool to obstruct Modiji, that was jhoota Tikait and his farji kisan andolan. They funded Tikait. Khalistan forces too thought to disrupt India and made Tikait their mohra.. Tikait announced  nakkal sab ka utarunga.",1
"Red shaul aunty really educated, thnx to thnk about farmers",2
This is a shame because Punjab farmers are the richest and farmers in Bihar are the poorest. The Punjab farmers might loose some money because they will not have dominance over India and all Indian farmers will be given equally treatment with this new bill,1
"election aate he u-turn, wah modi ji wah.....kya scene hai...",0
#IndiansSupportFarmBills,1
Govt wants to get out of business coz they want easy money from pvt players by privatization ...who In turn r gonna mess farmers and all of us ,0
"If farmers wants to continue poor, ready to be exploited by middlemen and landlords.... let them be... who are govt to help them... after all it shows  a mindset of slavery, feudalism among indian farmers..",1
Increase the price of petrol and give the money earned to farmers. Or open a bank account for donation all interested should donate to farmer bank account.,2
Young farmers in the US support India. We hear you. We value your rights legacy and voice.,0
"Sikhs do not need any certificate from anyone, anywhere in the world, they just do great wherever they go. They love their country of birth and respect all countries they live in. They are central pillars of India and Pakistan.",2
"To those who think that they are doing wrong. I just want to let them know making bill on farmers, trading and infrastructure is concern of state not central government. Why central government bring this bill under industry and commerce. When there is specific agriculture regulatory. Isn't is fishy.",0
Ye bilkul sahi hai ki contract farming se pvt companies pehle jo price bolti hai wo bad ma nahi deti hai,0
Red Salute Kisan Andolon against Facist trends.,0
I am With farmers and against this bill of the government...,0
only election matters nothing else not even the life of farmers.,0
Sir in maharashtra the price of Farm produce is slightly more than the table u displayed,2
It is not because of the elections that the government took back the laws but to save the country from Anti Indian parties,1
In India Physically Handicapped pay Income Tax whereas even Super Rich Farmers do not.------,1
Be impartial only bcoz u might  support a particular community so it doesnot mean u go against each n every progressive step of the Honourable Govt.,2
One time you said small farmers can't go to mandi ,2
We the delhites are with farmers  ,0
They r not even farmer,1
Bhai mere please do some research this model in USA already failed where farmers get subsidies to survive. Open market is good for consumers but not for producers. Food should be out of market influence. Apne loophole toh Gina diya par end mai apne aap se bol diya ki it's good for farmers.,0
It is nice changes then why farmer are protesting ,2
"I am not a student or an aspirant of any civil services, I am a software engineer but I feel the 'need' to understand these bills without any biased approach as a responsible citizen of India so that I can help others who do not understand this and yet talk about it which ultimately creates confusio",2
"the fun fact is, the farmers from other Indian states have no issue with these laws at all.",1
Farmer union should be there with government's intervention who will decide the price for crops.,2
Rakesh tiket is a biggest leader in farmer's community,0
bro u should discuss the farm bills and I know you will not cause it will expose your propoganda.,1
Thakyou modiji .. on the very eve of guru nanak devji gurpurab we were able to repeal this black laws ... All the farmers can now live in peace,0
Well indian farmers are still poor so some revolution is still needed .,1
Kon karta ha yar asa (kisan ha   khalistan) nhiii           sharing food  it's a big thing    feeding others      it's very  beautiful  to see  protesters ar saver of india  Sikh's    most  beautiful people    its lovely    all india farmar  god blas to all of u   keeping loving keeping sharing   fa,0
"An extremely intelligent way to create/amend laws that sound like they benefit farmers, but in fact only line the pockets of big organisations. Farmers will earn less, if they're lucky some 'big' farmers may earn the same. Consumers will pay more. ",0
Modi ji ye log to khalistani or desht rohi the kissan thodi na the to fir q ghar jane de rahe hai oh acha ab samjh aaya UP mein election hai na,0
5- Fix the price of all goods and y-o-y increase/decrease the price based on inflation and agricultural GDP growth. Make price models for 5-10years. This will increase the farmers income.,2
We want more videos of this farmer protest,0
Best explanation so far. Thanks a lot. MSP should be legal mandate. I support 100%. Some additional points. Farmers need to educated and united on large scale. Then it will require minimum interference from government and law to stop exploitation. Same can be said in case of ola uber taxi drivers.,0
Suggestion: Govt. Of India should repeal these laws for now.. And sit with all farmers who are supporting as well as in against and discuss all issue and then make new laws which is accepted by all so that all farmers get benefitted and they really get the real value of their produce.. Thanks,0
Got goosebumps after watching this.. proud of you farmers,0
"This is a well made video and explained a lot. But one thing I don't understand is, why are the protests from farmers in Punjab and Haryana, but not from other states? Also why video said that Bihar eliminated the markets and did poorly, but didn't mention that many states did not implement the apmc",2
"these are not farmers, they are khalistani and middlemen funded by opposition.",1
"I am an IT software Techie, you have given me the idea to develop such kind of applications which can help farmers & consumers. Finger crossed for this farmer bill.",1
"I still dont know what this is all about other than farmers are protesting. Yes, questions were asked but no answers were given. Heres some advice: 1. Ask the right questions and 2. Persist with the questions until it is understood and you get an answer. This is painfully poor journalism by the BBC.",2
India farmers with Modi,1
Modi represents the East India Company 2.0,0
Now another victory for farmers ,0
3rd gurranted price contract me hogi jis se barish dhup kisi ke karan farmer ko loss nahi hoga..,2
Glad to see the farmers achive their victory.,0
"Thank god, finally a video from your channel which raises Farmers concern. Thank You Sir",0
"Or has he closed his mind to the poor, because when people come to talk with him to let him know the reasons of their poverty, He has no time for them. And on other times, when he decides to have a meeting with people, he makes them sit for 5 hours ....and only talk to them for 15 minutes...., eg. f",2
The problem will arise after few years when big cooperation will again form a monopoly. Government should take steps to prevent this and this is the reason why protests are happening because farmers know what will happen in few years time,0
"If the farmers want to commit sucide , who is govt to not let them.",2
600+ FARMERS lost their lives in protest ,0
Respect and support farmers they protesting a long day peacefully police and government is making this vulnerable.,0
why ? I am so shocked by Modi Ji decision why he is taking back I dont get it so shocked and surprised this should not have happen. Modi Ji why you bent in front of this Fake Farmers !! ?? Why #DontCancelFarmLaws #KeepFarmLawsBills,1
"Traders or corporate both are coming in between farmers difference is corporate will fixed rate , while open market will enhance farmers trading skills .. freedom of selling where wish to are the best bills .. my product my choice .. my dear sorry but ur research have no strong enough..",1
This is where big landlords got interests damaged leading their farmers to resist a bill that will make both of them lose bargaining power in front of private companies.,0
Now I hate modi govt policy for farmer ,0
it was not just about the farm laws but also about govt trampling democracy under its foot...salute to brave farmers...and victory to democracy..,0
I support farmers love from Kerala ,0
"50:40 : Act-1 : APMC Act : The Farmers' Produce Trade and Commerce (Promotion and Facilitation) Act, 2020",2
Sir farmers winning protest,0
I SUPPORT FARMER'S THEY ARE THE BACKBONE OF INDIA,0
"This is the war between farmers and corporate. Every year around 10,000 farmers commit suicide still govt is imposing laws against them.",0
But can we do when people are hoarding most of stuff. Like big business man. And if farmer  want to justice thay are depending on local administration.,2
God bless the farmers,0
And praying This Farmer Protest finish peacefully and they all go back home Happily ,0
Modi media we support kisan andlon,0
 MSP     ..   AGAIN.. ABOUT THE BILL,2
Mam you explained very well but u dont have proper knowledge you stated that bihar dont have msp and mandi and you know bihar farmer selling their rice crop for 800rs and but other states who follow msp their farmers sell their rice crop for 1800. Now you tell me how this bills benifits farmers. ,0
There is dictatorship in india. There is no democracy.Everyone is against these bills still these bills are passed in lok and rajya sabha . PM is dictator. I m from punjab we all are protesting against these bills . I think Modi is not able to run the country.,0
Those who think corporate monopoly will take over... You are wrong. Mandi itself is a big monopoly destroying Indian agriculture.,1
"This is not complete information, you addressed only some facts which are showing this bill is not anti farmer. But it's not reality.",0
We hope farmers will be able to win money correctly because we need them,0
Unless you get into the details of the laws passed how would you come to a conclusion that the laws are against the farmers ,1
"Our farmers has sacrificed everything, they have won the fight. They have saved India from corporates and famine. May God bless and be with the poor and righteous.",0
"Chaliye UP elections se pahle aapki aankhe khuli.Unse baat karke ye farm law kuchh modifications ke sath laaye ja sakte the.Fir bhi aapki soch or ye baaten democracy me hamari aastha or strong karti hai.Petrol,Diesel or gas ke prices bhi kam kijiye bahut paise lag rahen hain.",2
Its a victory not only of farmers but Indian democracy as a whole. Jai Kisan.,0
This protest is only to glorify Khalistan and nothing else. Why only Punjab and Punjabis have the problem? Other states farmers are good with the bills and for this they also started support by doing tractor rallies in UP.,1
Even today Gandhi ji non violence won in the form of farmers,0
"Thanks for making it easy to understand. Not just Kisaan everybody should worry about these bills. Actually, farmers are fighting with Modi govt for everyone in the country other than ambani adwani",0
Farmers are protesting  but unfortunately bjp has clear majority in parliament and they will pass this bill too. Only supreme court's interference can protect farmers.,0
Modi ji understand lord krishna and applied his teaching in his life,2
"Good Decision, Farmers apni Income khud dekh lenge.",2
Like farmers and company must and should be profit on 25% or 18% . Every trade. ,2
2) security and aid for farmers for redressal of contractual dispute,0
"Contract Farming is an improper word used to explain the bill, soon as it is pronounced it is understood that the purpose is to miss guide and so it is more of spreading the propaganda than the actual knowledge. Contract farming would be right if the entire exercise of farming was under a contract a",1
"Kisan andolan is not a protest against farm law it was protest against NDA government,,, ",2
"first time watching channel its really awosome,the way of delivering is wow,easy and sophisticated thanks we should talk about farmers",2
Mem please  making a video on # e-NAM policy and compering it with FARM BILL 2020,2
Best video of farmer protest,0
Only the rich farmers are protesting...because these new laws will benefit the poor farmers...that is their pain...,1
"BTW, 900 million people voted the previous year in world's largest democratic franchise. Modi is elected by Indian people, not media.",1
Farmers have rights to protest against the government. And,0
These are not real farmers of India but mostly commission agents and middlemen from Punjab State of India,1
Very nice explained.  The bill is not good for farmers,0
"Thanks SIT for your update. The terrorist who killed innocent farmers at Lakhimpur using vehicles as weapon must be harshly punished. Supreme court must make sure the case is not diluted. Jay Hind, Bharat Mata ki jay... Jay Jawan, Jay Kisan",0
The farm bill is feeding the corporates. This is a road towards the privatisation of farming .,0
3. There is need of more options for farmers than only depend on APMC.,1
So does that mean the farmer's protest is right?,2
"After watching this video, I realized that there are many loop holes in ours previous Mandi and also in these 3 bills.",2
So conclusion is that there should be a heavy debate in both house before passing any law so we can get a soln which ultimately helpful to farmer .,2
terrorists: Hehe Khalistan go brrr,2
"very nicely explained, hope we may see another amendment on MSP kudos to all the farmers",0
"This has been a serious matter of concern since the BJP started ruling India. The concern is - freedom of expression by the people of India and opposition parties. BJP has been arresting opposition leaders whenever they tried to meet victims in any matter. Hathras gangrape, farmers's murder, journal",2
If Farmers will not leaving we also fon not talking food.,2
"Thanks a lot bro :) Before this, I was always wondering whether the government is right or the farmers are right. Why is government not approving MSP as a legislation? Is it because of lobbying by the corporates?",0
"To the Pakistani viewers, do these problems exist in punjab across the border?",2
No democracy in India only there modicracy haaaaaa...,2
3) There is a need to move away from the paddy-wheat-sugarcane cycle. Punjab and Haryana have played a major role in India's food security. It is time that they are given due respect and incentivized to move towards more commercial crops where Govt won't have to bear losses. India has a surplus of r,2
"Thankyou Samdish we punjabis can't thank you enough for showing this side as well when all of mainstream media is busy calling us Khalistanis, congress agents, middlemen and what not",0
1st law will expose farmers to corporate who have more bargaining power.,2
But then large farmer can then sell through apmc when private players provide less price of the produce,1
The msp thing was a problem but the government told they will give written guarantee of the msp to the farmers and it won't be removed.,1
"Thanks to our Constitution, Right to Protest Win, Farmers Win",0
So farmers of just 2 states Punjab and Haryana (who are the top two richest farmers creed in whole 28 states of India) rest 26 are not protesting govt wants to reform the whole system because it's old and doesn't work for everyone alike and govt also wants to tax rich farmers which is a good move as,1
Kisan Kisan India mother India women India Ambedkar India all all people help help help,0
Im Punjabi and this has nothing to do with this but these farmers are also known as jatts (a caste in our culture) used to tease/make fun of put me down about not being jatt to the point where it would really upset me as a young kid growing up I never cared about the caste system and still dont. I h,2
Punjabi/jatt farmers or farmers ke samne mughlo ne bhi ghutne taik diye the to BJP kaunsi khet ki mulli hai. Mujhe pehle se he pata tha yeah decision ajj ya kal ane he walla hai. Nature of revolts acche se parhna zaroori hai kyunki arsa alag ho sakda hai leki log to wohin hai. Unka akar aur balidaan,0
farmers will never find a solution for their problems.,2
Victory for the farmers.,0
Save farmers save the future...,0
That's why punjab government is protesting in the name for farmers ,0
If any farmer need to sold his things to private companies direct then we do not need this bill anyone can do this. ,0
"However, if someone thinks that problem is solved, then he is foolish. Agriculture in Punjab and Haryana is highly unsustainable and due to gradual reforms in other parts of India will automatically make farming in these 2 states less profitable and more vulnerable.",1
"You should join any dalaal news channel..If the government wants the welfare of the farmer, why is the MSP removing..",0
So its good for Educated farmers and bad for uneducated farmers.,2
And what about the exploitation outside mandi which will be caused by traders. Government should provide for msp outside mandi and the issue will over. Its video made on incomplete knowledge,0
if MSP is given they cant demand more and farmer will stay poor .....,1
"Thank you vox for not calling them terrorists. Cause that is what our national media is calling them. Farmers are very much right. Although today, govt have agreed on 2 points and we are hoping that govt will agree on other 2 aswell. It will be appreciated if govt takes back laws.",0
FARMERS NOW WIN THIS BATTLE WITH HOOK OR CROOK.,0
"Before you make a myopic conclusion, lemme clear some of your basics. There are two ways in a house by which a motion or a bill can be passed, Voice vote, and Division. By rule, any motion or bill is first passed by a voice vote, just as they did here, if ayes are louder, theyre said to have it, if ",2
"Im really disappointed with this incredibly biased reporting, if it could even be called reporting. Youve only tried to showcase half the arguments. Its only really the fairly richer farmers in Punjab, Haryana and Uttar Pradesh that are protesting these new laws. The protests may have many deep sepa",2
According to my knowledge similar concept is present in US where farmers can sell there production to any one. But it failed because business men are naturally profit makers. And the reason farmers are surviving there is the incentive they get from the government to continue agriculture. As you know,0
3. Logistics airport and rail facilty must be created in pan india. Farmers can give their produce to this logistics airport and railway. Initially they will face some problems but they can. Here think about the income of farmers for the last 50 years it is same. Without eliminating this another 50 ,2
"3) How can the bill on Farmers Price Assurance be truly effective in the absence of a price regulatory body, so that farmers do not fall into the exploitation of big Industrialist groups ?",2
"Now Amul Annand pattern cooperatives which brought in white revolution by NDDB,and V.Kurien have brought benefit to many farmers ,NOW.SHG AND AMUL pattern cooperatives be formed at all blocks for major agril products of the blocks so that small and marginal farmers can be benefitted in improving the",2
Maaaaaan modi fans over here making fun of him and disliking this video. Now dont reply to me cuz I said something. And dont start with iam not a BJP supporter but....   ,2
New Indian Farmers Politic Party Good Free Job .,2
"For 2, farmers will make more money. Way more. They can at least save 15% tax levied by the state government in case they sell outside Mandi. ",1
ndtv only showed that it is very diffcult to sell in mandi for small farmers in mandi they have to become a member pay to middle man                and all this farmers who have gathered on delhi border no doubt they are hardworking but they want to earn over these small  farmer they are growing jus,2
Something not related to the topic of the farm bills but rather to the exploitation done by ola/uber. Another way these companies have exploited consumers is to adjust intercity borders in such a way that you would have to pay extra. I have seen it first hand. In Bhopal schools are generally in the ,0
you can sense modi support in this report...,2
"* Technology/Methods- the small farm sizes wont physically support, and the farmers cant afford the substitution of human effort, for mechanical, so labour intensive and inefficient millennia old farming practices continue~",2
Whole summary will be - There is nothing to protest but protests happened to make ruling party to come on it's knees by letting it into vulnerabilities of victim fiasco with having preconceieved notion of ruling government being fascist but which is absolutely not but in reality it is most pussy foo,2
There is half truth.  Why Not all farmers from other parts of country are  protesting. Because there is agenda of khalisthan for punjab people.,1
"the public is the judge, judge the institution and their wisdom.  bribery is nothing to laugh, but people have in the past,  that's why things have got so worse now      ....know this  people, bribery is a felony and unlawful, report and here should be FIR against these people and not against innoce",2
"the farmers protesting the farm bill are not only sikhs. In Punjab and Haryana  there are Hindu farmers , Sikh farmers Muslim farmers.  in Punjab and Haryana, the farmers are not only from  jatt caste or sikhs, there are also Pundits, Brahmins , and Dogar farmers in Punjab.  Farmers feed the nation.",0
And we can't understand the problems of farmers by reading some pages of marketing and advertising subject. They are well aware about it and that's why they are protesting,0
Meanwhile Indian media blaming Pakistan for these protests. They call it a separation movement started by Pakistan.,0
"Bhai log ye kch so called farmers hi h... Tum inhe khalistani keh skte ho ... The protesters are not too many..... Logo ko apne apne kaam hote h, in khalistanio ki tarah free nai h .....vaise b inke protest se kch jada fark nai padne wala .....  Lage rho khalistanio...  Keep it up ...",1
"Hey Noah!!! One comment - ""If you don't know, you don't know"". You have not researched well enough. You have just highlighted what the caused the farmer protest. You did not even touch how they some of them are misguided by politics and foreign forces. You have not gone into detail about the economi",1
"India will never develop ,  what is the use of bjp winning majority.",2
"Congratulations INC, AAP, TMC you have successfully destroyed the future of farmers..",1
"1.She said , farmer paid commission, it is absolutely bullshit. Commission has been paid by buyer",2
Farmers from all over India are supporting the agricultural laws except punjab middle men or brokers who earned in crores. The khalistan separatists from Pakistan invaded these protests and created chaos.,1
Government acting as dumbard...must listen and repeal laws against farming ,0
It is no longer a farmers protest it has become the neta apna interest bachao protest!,1
I watched many videos regarding farm bill but only your explanation is totally free of politics,2
We will not give up our struggle until we gain independence from india in the form of Khalistan.,2
Bjp has no vision to run India ,0
First go and read farm bill.,2
"I am with farmers they are 100 percent right. Bjp is government that is good for ambani , adani or more big business man in india those who loot bank's money",0
If U Don't Consider The Problem Solution (Law) Do Seem To Be A problem. I Even Started To Doubt My Belief And Understanding About These Bill After Watching Your Video. I Do Hope Your Video Help The Farmer Protest Because It Sure Doesn't Help The Farmers.,2
Only time will tell if these 3 Bill's or acts messed up farmers & markets people won't vote for Modi in 2024 & if these initiatives works out to benifit people as well as the farmers people will vote for modi..,2
"Inspite of the covid danger for themselves if farmers  are protesting, why is it so hard for the govt. and police to understand the seriousness of the issue ? !!!!",0
Where it is written that before this bill farmers cannot sell their product in the market directly ? How much money you will get from bjp madam ?,0
We stand farmer,0
"-  Only Punjab farmers are against this(all other i.e. 94% want this), they make up 6 % of farmers of India and 90% of farmers who are subsidized ",1
Entire country is standing with farmers and I think jis chacha na kaha tha ki woh fakir aadmi hai aur jhola leke chal padenge unko jhola utha he lena chahiye..,0
Punjab me contract  farming ho tahi h bahut pahle se,2
Kudos to farmers unity !,0
Ache Deen ayenge agli baar modi jyengee godi media showing them anti nationalist,0
"We Punjabis are filled with love, thank you Hindu muslim brothers for standing with us.. lets make India united and great again",0
Farmers protest is right because if trading started outside mandi then Minimum support Price(MSP) will be not there and initially they will get high price but the mandi will collapse soon and after mandi collapse since there is no MSP the farmers exploitation will start and big companies/traders wil,0
"I appreciate that now farmers can sell their produce directly to consumers if they wish to, there revenue will be increased by 8 to 10 percent with same inputs and efforts, it means there profit will increase by about 40%.",1
I really like it how u explained everything..also it's a good opportunity for government to hear what are the actual problems are faced by the farmers in day to day life during harvesting or after it.,0
"If all the farmers are protesting how am i still able to buy vegetables, rice, wheat etc.? And also, potato & onion + vegetables price are decreasing. I don't understand at all.",1
Pakistani farmers in India .. ???  M* mother will also be ashamed of her son.,2
"please support farmers,  the corporates will exploit the poor farmers especially the small scale farmers",0
Kudos to Our Farmers.... Finally we won... ...Tight slap to andhbhakts...There Papa slayed them in seconds ...RIP Andhbhakts ,0
Blessed B R dear farmers,0
Thank you sir for supporting farmers,0
700 farmers died because of government rigid laws & practices just shame on government,0
"Modi want to create farmers and company have MOU ""Memorandum of understanding"".",2
This is most awesome video on the farm bills tht I have watched... Supperb .,1
Several of our brothers were killed today in an act that shows the evil that is gripping india though modishah government.,0
_The harsh weather has claimed the lives of over 100 poor PUNJABI farmers till now._,0
Wonderful video Sir!!!! Got a clarity regarding this Farmers bill 2020.... Crystal clear and crisp explanation. Thank you so so much for such a wonderful video Sir . Sir kindly keep posting more and more videos on current affairs.,1
There is a symbolic incident during the Indian farmers protest on republic day,0
"Madam, it seems your research is one sided. I am from a farmers family and I know that farmers can sell their products to anyone if they are getting better price. Its not like they have any compulsion to go to the Mandis. But why do the farmers go to the mandis? They go because they dont get such co",2
"I am also son of farmer ,   %    ,                  ,       ??       ,        ;    but it's practically impossible ",2
Har ek Insan ne farmer ko support karna chahiye.farmer hai to khana hai.we stand with farmer.,0
This is really sad.  A bill that would have benifited all small farmers are now is being taken back due to big farmers . Shame  on opposition and those who wanted this bill to be taken back .,1
3. MSP is not mentioned in this bill.,2
So happy to hear that farmers won,0
Farm Law should be suspended till there is a agreement with the farmers,0
"Thank you Dhruv...!! I was reading newspaper and about Farmers Ordinance, thought i would have to search on Youtube to understand this topic/Issue, then you uploaded the video.. Makes my work easy.. UPSC Aspirant here..",2
Won't MSP lead to excess produce? Farmers can produce how much ever quantity they want and govt will be forced to buy them? Shouldnt the market decide the price instead?,1
Why there is no farmer's strike in other states ? Why it is confined to vicinity of New Delhi only ? When center has assured Supreme Court that this law will be kept in abeyance for two years  - then why this strike ?,1
Our Guru Nanakji was born and took his last breathe in now Pakistan....so Khalistan should be in Pakistan and as seen Pakistan is so happy to support....so it would be easy to change Pakistan's name as Khalistan.....let start this campaign...that Pakistan is Khalistan...,2
thanks to Modi for uniting us against EVIL... ,1
This is for punjab election,2
                   4   farmers law,2
"MSP should be given all the farmers from all the states not only Punjab, Hariyana,",0
"If this protest was to defend farmers, then why is that only the wealthiest farmers are fighting against this? Its like Amazon saying socialism or communism is bad for the country. The highest farmer suicide rate is in Maharashtra and Bihar, not Punjab. Whole India supports this bill except for Punj",1
This was all over social media from past week. Modi take back the farm bills and say that he did that because of Amrinder Singh (Punjabs ex CM) and then he gonna make a collision govt with them.,2
It's shame on government and to politicians. How They eat every day from these farmers hardworking without solving ongoing protest. It's shame,0
Please share pdf link of farm bill 2020,2
"originated;"". Hence no new freedom to farmers but a lot of freedom to traders.",2
#solidaritywithIndianfarmers.,0
"The country will have to pay for this. Punjab, you've done it, congo. Highly disappointed by those rich evil farmer and middlemen, who for their own benefit  destroyed the golden opportunity for the poor farmers.",1
Proud of the farmers of this country. The farmers of this country has sacrificed their and their family welfare for the middlemen of Punjab and Haryana because 80 percent of MSP money has been bagged by farmers of these two states only and other state farmers are anyway at the mercy of unorganised s,1
"The example of sugar cane private factories.... Even though the MSP is there but, sugar cane farmers are at the marsy of private factories in terms of payment of their crop... payment can be delayed upto 8 to 9 month and sugar cane take 1 year in field... So indirectly farmers receive the fruits of ",2
Farmers get 1950 in apmc what they  are getting without it zero,2
"Shame !! Real shame!! Now Punjab Haryana politics reign supreme. Was there simply no way to keep these laws yet placating those ""aggrieved"" !! So finally the mandi mafia was able to trump any meaningful efforts to bring change in a farmer's miserable life!! Tragic indeed. Dont know when we will grow",1
"The 700 farmers died of covid and old age , farmers rejected the long awaited reform now suffer the consequences",1
The  loss will be to the middle men as they have to agree on a price dictated by farmers and state govts as there cess revenue  can be reduced if farmers dont use the state provided market.,1
Otherwise farmers will remain poor,2
"Protest can continue  but by doing this tractor parade parallel to the parade on Rajpath, we are going to mock at our own ceremonial parade.It will be spicy treat for the international media to tarnish the image of India.",2
Not a single question about mask and social distancing? Samdish bhai dar Gaye kya farmers se?,1
2. The corporates can not buy the farm produce at unreasonable costs as the farmers are the ones who will determine the cost of their produce through a contract.,1
"Well, you have highlighted some of the more black and white issues(mostly binary anyways) but what is your opinion of the farmer's demands of legalizing stubble burning? Or the demand to drop the criminal cases against those involved in the red fort siege?",1
The problem is even opposition like Congress has promised this bill in their manifesto. So the opposition can't completely enter the protest.,2
Journalist was killed by farmers as he was trying to expose them ,1
Congratulations to all farmers!!!....So happy for you..,0
"Farmers have been protesting for their livelihood in delhi, so that they can feed you and their families",0
Agar small farmers gareeb hi rahna chate hai toh rahne do Or rich farmers or rich banege at the end small farmers ki crop purchase rich farmers ko karni hoti hai last year jab hamne apni crop sell ki thi toh 1200 per bag  sell hui Ab usme fertilizer ki cost nikal de toh kya bacha 20 thousands ka pro,1
"Corporatization of farming has resulted in the decline of the trade. Monsanto and other companies don't care about solutions. They care about creating problems that only they have the ""solution"" for and bill farmers and governments every step of the way towards solving them. Yet they never go away. ",0
the FARM BILL 2020 protest in Punjab and Haryana are completely political has got nothing to do with reforms and betterment of supply chain. revenues through mandi commission and middle men controlling vote bank politics is the issue!,1
"Anyway, the fact which is absolutely  wrong here is that every farmer do not get to sell their crops on MSP. My father is a farmer and I knew it even when I was a kid. ",1
You being a South African not making a video on discrimination against Indians in South Africa but you will make a video on Farmer's protest hypocrisy on its height.,2
The farm laws were good why did u repeal it Sir ,1
I support farm laws. Shame on such opposition for insisting fear and violent situation. They haven't read those laws and unnecessarily insisting such activities. I want these laws be implemented ASAP.,1
It started with Rahul Gandhis tractor rally in Punjab,2
"Long live UNITED farmers movement,  a historic  movement,  in INDIA,  kon banaya hindustan Bharat ke majdur kisan,  Boycott Ambani Adani's Government everywhere in INDIA,  we need  peoples  Government to  save  our future,",0
Modi step down you dont know how to run your country. #istandwiththefarmers #nofarmersnofood,0
How can I miss the left wing parties in opposition...they all wanted these bills...and wrote them into there manifesto but when Modi implemented them...they are creating anarchy.,1
Mam farmers protest ka bs itne reasons h,2
Bad: you failed to give any solid comment against the bills. Instead you just gave your opinion.,2
These warehouse owner will make farmers wait until they crush buying price and then they will wait until they sky high the selling price!!,1
"Farmers who are overly-dependent on Mandi system has become feared over some hypothetical situation which is created by some people to spread panic. I belonging to farmer family, still having active farming of wheat & cotton (both falls under MSP), my father & others around him sees more opportuniti",1
Up haryana punjab Rajasthan elections k jalwa hai yeh  bcoz of your decision innocent people died for no reason,0
Farm bill is very important coz we always wait and depend on price makers# I wish the dealer's come to us and deal with us#,1
2. Government had rounds of talk even suggested to postponed for 1.5 years so that protesting farmers delegations too include to rectify farm law. Protesting farmers do not even agree to suggestions made by Supreme Court of India. Its like their way or the high way. Democracy doesn't function like t,1
By 2024 no students ..no farmers and no doctors will vote for bjp,0
"But as I'm small farmer, I need bill to buy my product in any state, entire nation wide Without paying or pay tax, cess or any charges and need to store our products upon receipt it's best procurement amount.",1
"If this act allows someone to sell their crop in inter-state market then why Haryana CM tweets about Rajasthani farmers not to permitted to sell their rice in Haryana itself,",2
 WE MUST SUPPORT FARMERS.,0
"Thx VOX .... Really it was short and clear... But you should have also included the government side of the plan with much more detail... The concern that the private sector will directly influence by storages or map, but even if I pay 10-30 INR 1 bundle for spinach (depending on season).... End of t",2
30 of our farmer brothers died due to harsh winters on streets...one sant Baba Ram Singh sacrificed his life by seeing the pain of farmers.....I support my farmers and I m from UP( India)..,0
  to fer hum total transaction k data se ye bhi to conclude kr skte h ki jaha jaha apmc weak h maharashtra m waha private mandis km price p produce khareed rahi h jiski wjah se private mandi ki total transaction kmm h as compared to apmc.... please isme koi tarq dijiye m inn cheejo ko smjhana chahta,2
"4) The new bills are placing farmers and traders at the mercy of civil servants, rather than of the courts but after protest govt agreed that all conflict will be solved in civil court by a judge now.",2
"I wonder if the farmers have considered making a national union so they can all agree on minimum prices that theyll sell to markets, its possible that companies could try and buy crops from other countries but I reckon theyd eventually cave due to transportation costs",2
A serious wrong decision...but modi has to do it for elections,1
600 million number is misleading... it is the population directly or indirectly dependent on agriculture... not the number of farmers.,2
Save india from the Kisan union and Tikait.,1
