raw_comment,tokenized_comment,label
So basically the farmers don't want a free market...,so basically the farmer do not want a free market,2
"* ""Our farmers deserve praise, not condemnation; and their efficiency should be cause for gratitude, not something for which they are penalized.",our farmer deserve praise not condemnation and their efficiency should be cause for gratitude not something for which they be penalize,2
Mam pls be lil practical these black laws wont benefit our farmers but will surely help the corporates,mam pls be lil practical these black law wont benefit our farmer but will surely help the corporates,0
After all it's the government to decide about the laws it's our duty to support the farmers as of farmers are the backbone of a nation Stand for them and support until the results are out,after all it be the government to decide about the law it be our duty to support the farmer a of farmer be the backbone of a nation stand for them and support until the result be out,0
EPS95 Minimum Pension 7500 + DA na pass karne se poore hindustan mein labour varg sarkar ke khilaf hey.  Election will reflect this,eps95 minimum pension 7500 da na pas karne se poore hindustan mein labour varg sarkar ke khilaf hey election will reflect this,2
"before we discussed about Avanthi group , In that video Shariq said they were promoting ,helping, training the farmers .should we always think  corporates always looting others?",before we discuss about avanthi group in that video shariq say they be promote help train the farmer should we always think corporates always loot others,1
India  will see the power of modi in 2024 special congress ,india will see the power of modi in 2024 special congress,1
"They don't just cook for themselves, the farmers also share their food with the police. It's cold in delhi but they're willing to go through it all for their rights.",they do not just cook for themselves the farmer also share their food with the police it be cold in delhi but they be willing to go through it all for their right,0
In bihar people have nearly 20 acre of land them why the come to Punjab and Haryana they can do farming there in Bihar. they come to Punjab and Harayana because in Bihar rules worked and people didn't get good price,in bihar people have nearly 20 acre of land them why the come to punjab and haryana they can do farm there in bihar they come to punjab and harayana because in bihar rule work and people do not get good price,2
 parliament. But protesting farmers unions change stand after dec 9th ,parliament but protest farmer union change stand after dec 9th,2
Only this condition was applicable on commission agents that they have to buy products from a specific APMC..,only this condition be applicable on commission agent that they have to buy product from a specific apmc,2
My prayers and gratitude to all farmers on earth. May you be granted justice. May the earth grant you justice. May you be avenged. May you prosper.,my prayer and gratitude to all farmer on earth may you be grant justice may the earth grant you justice may you be avenge may you prosper,0
other states k less then 10% farmers ko he MSP milti hai ,other state k less then 10 farmer ko he msp milti hai,1
Oh really if the market price is Rs 10 and the contract was agreed upon Rs 20. By this example you can literally showcase that the farmer will get the benefit. But what if the marekt price turns into Rs 30 and the contract was on Rs 20 in that case farmer ko loss ni hoga kya ???? This is regarding t,oh really if the market price be rs 10 and the contract be agree upon r 20 by this example you can literally showcase that the farmer will get the benefit but what if the marekt price turn into r 30 and the contract be on r 20 in that case farmer ko loss ni hoga kya this be regard t,0
"Be it in Farm bills or Labour bills, the government is trying to give the entire control to the corporates to exploit the fellow Indians.",be it in farm bill or labour bill the government be try to give the entire control to the corporates to exploit the fellow indian,0
Govt has failed to convey the message clearly. Its only the farmers who always face the heat. Better convey messages first then launch such bill otherwise farmers are not trusting govt anymore.,govt have fail to convey the message clearly it only the farmer who always face the heat well convey message first then launch such bill otherwise farmer be not trust govt anymore,0
I'm farmer this is very bad farmers should be allowed to sell whomever we wants.,i m farmer this be very bad farmer should be allow to sell whomever we want,1
"DONT come to india, main nhi chata mera news chennal vala banda arrest ho BJP ka ab kuch jada he ho rha hai",dont come to india main nhi chata mera news chennal vala banda arrest ho bjp ka ab kuch jada he ho rha hai,2
Nonsense.... Kishan k naam pe log ki mob leaching kardena.... Ese murderers Kishan ha to unhe bhi jail hone chahiye... And shame on people jo Kishan k naam par unhe har galat kaam ko support karte hai,nonsense kishan k naam pe log ki mob leach kardena ese murderer kishan ha to unhe bhi jail hone chahiye and shame on people jo kishan k naam par unhe har galat kaam ko support karte hai,1
"Government's response has been fervently against repealing the laws, same as the farmers refuse to buckle. So the government is also maintaining peaceful resilience. Politics aside, no one has been harmed.",government be response have be fervently against repeal the law same a the farmer refuse to buckle so the government be also maintain peaceful resilience politics aside no one have be harm,2
Looks like in UP the Government was ruled by a robot not by a human being. Here we can see people are crushed to death with no mercy. This is a wake up call for the Indian people when BJP is in power.,look like in up the government be rule by a robot not by a human be here we can see people be crush to death with no mercy this be a wake up call for the indian people when bjp be in power,0
"Tikait Sahib , The owners of rice in these trucks are BIG TRADERS  VYAPARI. They buy from farmers in Bihar at cheaper rates and sell to rice mills (shellers) in Punjab at higher rates. They are the vultures and blood suckers of farmers in Bihar and Punjab.Because of them MSP is not implemented.",tikait sahib the owner of rice in these truck be big trader vyapari they buy from farmer in bihar at cheap rate and sell to rice mill sheller in punjab at high rate they be the vulture and blood sucker of farmer in bihar and punjab because of them msp be not implement,1
"Those who understands bills are supporting farmers protest, rest will repent when food grains will be out of reach for the common citizens, eg  education, health, Jio, oil, telecom, aviation, railway....etc due high rise of prices",those who understand bill be support farmer protest rest will repent when food grain will be out of reach for the common citizen eg education health jio oil telecom aviation railway etc due high rise of price,0
Finally the soul of farmer ,finally the soul of farmer,2
"Don't you know how many times farmers went for talk but got no results, at last we took this decision to march to Delhi capital.",do not you know how many time farmer go for talk but get no result at last we take this decision to march to delhi capital,0
Actually common people must be protesting against the bill instead of farmers ,actually common people must be protest against the bill instead of farmer,0
"Yes uploading videos is good way to make some money, but showing facts instead of such incorrect information can do more good to you. Can you share data here or make another video on - farmers from how many states have participated in this protest.",yes uploading video be good way to make some money but show fact instead of such incorrect information can do more good to you can you share data here or make another video on farmer from how many state have participate in this protest,2
Take this opportunity to thank team DB for the consistent covering and commenting on the entire journey of the farmers' struggle.,take this opportunity to thank team db for the consistent covering and comment on the entire journey of the farmer struggle,0
Always support Modi,always support modi,1
"3. Only 6% people getting MSP, so means need  to improve MSP providing architecture which is feasible with APMC architecture or LAW",3 only 6 people get msp so mean need to improve msp provide architecture which be feasible with apmc architecture or law,1
Clear video of killing farmers doesnt prove them wrong. But a T-shirt shows connection. I hope your generations will praised for such act of bringing nonsense angle and ur illogical news.,clear video of kill farmer doesnt prove them wrong but a t shirt show connection i hope your generation will praise for such act of bring nonsense angle and ur illogical news,0
1minimum support price controll ruling party decide rate in Kerala coconut and rubber congress govt reduce price so people cut all rubber tree and coconut .,1minimum support price controll rule party decide rate in kerala coconut and rubber congress govt reduce price so people cut all rubber tree and coconut,2
Pls google it and download farm bills Draft  read it all u will get your answer  pls dont spread fake propaganda,pls google it and download farm bill draft read it all u will get your answer pls dont spread fake propaganda,2
A win to the farmers... hope this is not a trap,a win to the farmer hope this be not a trap,0
This bills are beneficial for all India.,this bill be beneficial for all india,1
I think this guy needs to first know the whole story before telling it to others. These farm laws will affect around 6% farmers only. Other farmers are already selling their crops in open market. Water table is Punjab and Haryana is being destroyed by taking wheat and rice crops in excess. Its not j,i think this guy need to first know the whole story before tell it to others these farm law will affect around 6 farmer only other farmer be already sell their crop in open market water table be punjab and haryana be be destroy by take wheat and rice crop in excess it not j,1
After implementation this bill.. The farmers leader could have initiated na or state give also can initiate... Or panchayat also can be... But no one is coming and talking in thus rirection as far as farmer strike is concerned,after implementation this bill the farmer leader could have initiate na or state give also can initiate or panchayat also can be but no one be come and talk in thus rirection as far a farmer strike be concern,2
"9) Farmers Alram System Region wise profile wise updates regarding weather, type of Produce according to soil profile, etc factors",9 farmer alram system region wise profile wise update regard weather type of produce accord to soil profile etc factor,2
Anyways he is a great benefit to ruling party by summarise  and focusing all issues regarding farmer bills with his illogical sense of laws. This would be great help to condemned the claims hi raised. ,anyways he be a great benefit to rule party by summarise and focus all issue regard farmer bill with his illogical sense of law this would be great help to condemn the claim hi raise,2
This acts are more favorable towards the company and not legally empower the farmers.,this act be more favorable towards the company and not legally empower the farmer,0
"India, don't let ruthless capitalists take over your country, listen to your farmers!",india do not let ruthless capitalist take over your country listen to your farmer,0
Beautiful dear nice job god bless you for teaching us new Kisan bill,beautiful dear nice job god bless you for teach u new kisan bill,1
"1) if the 2nd year production is not as expected(flood, draught whatever may be the reason) by the big companies they can cancel the contract, nd the poor farmers wll never win against them.",1 if the 2nd year production be not a expect flood draught whatever may be the reason by the big company they can cancel the contract nd the poor farmer wll never win against them,0
"When the companies start hoarding a product (say onion or potato), they'll have a negotiation power. Say, next time, they'll tell the farmers that they'll not buy the product with same price as in previous year, as they already have excess stock. So, in such cases, farmers also will not be benifited",when the company start hoard a product say onion or potato they will have a negotiation power say next time they will tell the farmer that they will not buy the product with same price a in previous year a they already have excess stock so in such case farmer also will not be benifited,0
"Essential commodities (amendment) act doesnt benefit farmers. It will increase prices of food stuff like flour, oil, processed rice etc. not the actual food grain that the farmers sell. Bill seems farmer friendly due to context that the govt. is bringing it in, reality is that it only benefits the t",essential commodity amendment act doesnt benefit farmer it will increase price of food stuff like flour oil process rice etc not the actual food grain that the farmer sell bill seem farmer friendly due to context that the govt be bring it in reality be that it only benefit the t,0
The fact is Nobody can save the farmers of India.,the fact be nobody can save the farmer of india,0
Thank u for bringing up the issue.. #farmersprotest,thank u for bring up the issue farmersprotest,0
"This is bad , I supported Farm Laws from day 1 . Doing this kind of cowardice is peak cowardice. ",this be bad i support farm law from day 1 do this kind of cowardice be peak cowardice,1
The government has egg on its face. Finally the farmers brought the government to its knees,the government have egg on it face finally the farmer bring the government to it knee,0
"Farmers need to accept the fact that privatisation is the only thing which can make farmers Prosper in the long run, how inefficient the bureaucracy is can be seen from the fact that since past 50 years just farming has not led to anh good for the farmers..",farmer need to accept the fact that privatisation be the only thing which can make farmer prosper in the long run how inefficient the bureaucracy be can be see from the fact that since past 50 year just farm have not lead to anh good for the farmer,1
"Loved this coverage. Are the incredibly high prices of wheat that we are seeing (feb 18, 2022) of 270 euro per Tonne in europe vs 200 one year ago and 350 dollars in USA vs 245 for the average of last year, being translated into better bids to Punjab farmers?",love this coverage be the incredibly high price of wheat that we be see feb 18 2022 of 270 euro per tonne in europe v 200 one year ago and 350 dollar in usa v 245 for the average of last year be translate into good bid to punjab farmer,2
win for farmers,win for farmer,0
"2. Govt promise to farmer before the harvest that this is ""minimum price "" we will give you , apmc is a govt monopolised mandis where kisan himself go via his own transport cost to sell that crop and gets that minimum announced price",2 govt promise to farmer before the harvest that this be minimum price we will give you apmc be a govt monopolise mandis where kisan himself go via his own transport cost to sell that crop and get that minimum announce price,1
Not farmers... it's winning of middle man &  Dacait,not farmer it be win of middle man dacait,1
What happened to unbiased report? Why did you not show where they rode over innocent people killing innocent people. How about where govt met all the demands of farmers. Did you do any research.,what happen to unbiased report why do you not show where they ride over innocent people kill innocent people how about where govt meet all the demand of farmer do you do any research,1
I finally understand what farmer's bill is all about. Thanks a million!,i finally understand what farmer be bill be all about thanks a million,1
Kaise chutiya neta h yeh lok...ja farms law the tab bole modi govt. Man marji kr rhe farmers k poti annyan kr rhe h. ...jab hataya tabhi h blame kr rhe h.....agar govt. Kuch reform ..agar achhi bhi ho tab bhi sala opposition birodh koregei..yehi nature h...,kaise chutiya neta h yeh lok ja farm law the tab bole modi govt man marji kr rhe farmer k poti annyan kr rhe h jab hataya tabhi h blame kr rhe h agar govt kuch reform agar achhi bhi ho tab bhi sala opposition birodh koregei yehi nature h,2
"An amazing turn of events another big achievement by Modi government from a country of Jai Javan, Jai Kisan converted to Javan vs Kishan. There could not be any better implementation of divide and rule/conquer found in History ofcourse second to Britishers.",an amazing turn of event another big achievement by modi government from a country of jai javan jai kisan convert to javan v kishan there could not be any good implementation of divide and rule conquer find in history ofcourse second to britisher,1
Farmers are right at their place govt is only thinking about their profit....arey agar khud ke hi kisano ke sath dhoka kroge to khaoge kya...,farmer be right at their place govt be only think about their profit arey agar khud ke hi kisano ke sath dhoka kroge to khaoge kya,0
so beautifully covered the whole peaceful protest !!! support farmers!!!,so beautifully cover the whole peaceful protest support farmer,0
Edited: after watching this video I didn't get it why farmers are protesting,edit after watch this video i do not get it why farmer be protest,1
"Now farmers are protesting in Punjab, but NDTV not showing anything regarding that, I don't see any clip of them, why so?? Is it sign of biased? But yes no media is fair we understand!!",now farmer be protest in punjab but ndtv not show anything regard that i do not see any clip of them why so be it sign of biased but yes no medium be fair we understand,0
I have supported u every time but not fully this time... It's not about any political influence... It's about the present government and some loopholes... Modi government previously promised about the gst regime but now saying covid 19 is an act of God make the states face a lot of trouble... So it',i have support u every time but not fully this time it be not about any political influence it be about the present government and some loophole modi government previously promise about the gst regime but now say covid 19 be an act of god make the state face a lot of trouble so it,0
"Getting frightened of UP election,BJP takes back 3 Farm Laws.Crocodile tears in his eyes.Why now, why not a year back?Ye Public sob janti hai",get frighten of up election bjp take back 3 farm law crocodile tear in his eye why now why not a year back ye public sob janti hai,0
Indian farmers will not going to be prosperous because of you fools!,indian farmer will not go to be prosperous because of you fool,1
  Congress Ruled State me already ye Law implement the ( Kerala me APMC hi nahi hai ),congress rule state me already ye law implement the kerala me apmc hi nahi hai,2
"Edit : There are about 100M-150M farmers in India and a mere of  50000 are protesting that too from a specific state, Where the issue of Khalistan had been hot for a long time. Doesn't it seems suspicious?",edit there be about 100m 150m farmer in india and a mere of 50000 be protest that too from a specific state where the issue of khalistan have be hot for a long time do not it seem suspicious,1
Now indian farmers would earn equaivalent to American farmers now ,now indian farmer would earn equaivalent to american farmer now,1
Farmers must stand united & stick to their demand of officially repealing the farm laws in the Parliament & provide MSP as a guarantee by way of a fresh bill of Parliment.,farmer must stand united stick to their demand of officially repeal the farm law in the parliament provide msp a a guarantee by way of a fresh bill of parliment,0
Plus Pakistan based ISI which earlier supported many anti India movement.,plus pakistan base isi which earlier support many anti india movement,1
"From where we common Indians can see, both Govt and farmers, they both are showing high handedness. There just doesn't seem to be a miniscule of sensibility shown from either side",from where we common indian can see both govt and farmer they both be show high handedness there just do not seem to be a miniscule of sensibility show from either side,2
Those who are protesting as farmers... Please have a look at Rakesh Tikaeit. This man is using you for his own political benifit. Till yesterday Nihangs are farmers now they are not necessary. This man is an absolute goon. He can do anything for his own political benifits. Why Supreme Court is silen,those who be protest a farmer please have a look at rakesh tikaeit this man be use you for his own political benifit till yesterday nihangs be farmer now they be not necessary this man be an absolute goon he can do anything for his own political benifits why supreme court be silen,1
How kashmiri apple producing farmers can sell their apple in Maharastra?...,how kashmiri apple produce farmer can sell their apple in maharastra,2
MSP should be made a legal right because if the government is claiming that farmers income will increase then it will obviously be above MSP so there should not be any problem in making MSP a legal right ,msp should be make a legal right because if the government be claim that farmer income will increase then it will obviously be above msp so there should not be any problem in make msp a legal right,0
World Bank has given directions to Indian gov to evacuate farmers from villages and migrate them to cities.,world bank have give direction to indian gov to evacuate farmer from village and migrate them to city,2
I wish the world would take note of the farmers who are getting slaughtered every week.,i wish the world would take note of the farmer who be get slaughter every week,0
"What are the advantages of these farm laws? There must be done that's why multiple father unions requested for this previously and also major political parties included these in their election manifesto. Now they are siding just for the sake of votes. A coin has two sides, this video shows one. Show",what be the advantage of these farm law there must be do that be why multiple father union request for this previously and also major political party include these in their election manifesto now they be side just for the sake of vote a coin have two side this video show one show,1
140 farmers dead due to intense cold and living on roads from 2 months..... cause of all their sufferings is a puppet of corporates and worst PM of india Nareinder Modi...now they are presenting them terrorists....pls all support farmers....,140 farmer dead due to intense cold and living on road from 2 month cause of all their suffering be a puppet of corporates and bad pm of india nareinder modi now they be present them terrorist pls all support farmer,0
"Farmers are doing protest peacefully , they did nothing and still welcomed with tear gas",farmer be do protest peacefully they do nothing and still welcome with tear gas,0
"India ranked 101 position in global hunger index of 2021, lower than Pakistan, Bangladesh. FYI",india rank 101 position in global hunger index of 2021 low than pakistan bangladesh fyi,2
"majority media, executive, corporates, propagation all against farmer, still they fought for 2 years and they won",majority medium executive corporates propagation all against farmer still they fight for 2 year and they win,0
Like only the north Indian farmers farmers  protest North East  farmers who also contribute a major portion to the country didn't protest neither did the farmers of South India or any other place,like only the north indian farmer farmer protest north east farmer who also contribute a major portion to the country do not protest neither do the farmer of south india or any other place,1
"If Modi govt likes farmers so much our Amarvathi farmers are protesting for the past 2 years, why did repeal the good farm bills, just for Punjab elections?  Modi bent his head for the first time.",if modi govt like farmer so much our amarvathi farmer be protest for the past 2 year why do repeal the good farm bill just for punjab election modi bend his head for the first time,1
This is the reason farmers protesting,this be the reason farmer protest,2
"On Farmers (Empowerment and Protection) - instead of going into complete economics lesson, I will give you a simple expample of 2020 Rice sale. A large portion of rice grown in Bihar was bought by traders and then transported to Punjab and Haryana and sold there at the Mandi's at MSP being provided ",on farmer empowerment and protection instead of go into complete economics lesson i will give you a simple expample of 2020 rice sale a large portion of rice grow in bihar be buy by trader and then transport to punjab and haryana and sell there at the mandi be at msp be provide,2
In up election bjp surely win. Then bjp creat this i cant belive. This creation need some peopile they creat this,in up election bjp surely win then bjp creat this i cant belive this creation need some peopile they creat this,1
And these are the people who were supporting or opposing the bill ,and these be the people who be support or oppose the bill,2
"With the fear of losing upcoming elections in Punjab, Himachal, Uttarakhand and U.P. modi govt withdraws & repeal farm laws . Now Withdraw CAA-NRC too & reimpose article 370 in Kashmir.",with the fear of lose upcoming election in punjab himachal uttarakhand and u p modi govt withdraws repeal farm law now withdraw caa nrc too reimpose article 370 in kashmir,0
#we stand with farmer,we stand with farmer,0
It takes Vox to join the fight for Indian farmers. Massive system collapse in India,it take vox to join the fight for indian farmer massive system collapse in india,0
50 lakh as compensation and government job to their family of farmers .....................................Bloody bastards politicians,50 lakh a compensation and government job to their family of farmer bloody bastard politician,2
"When someone threatens to take your livelihood, why would you care about COVID rules. Most of those farmers are Sikhs, and Sikhs are the most honourable people in the world.",when someone threaten to take your livelihood why would you care about covid rule most of those farmer be sikhs and sikh be the most honourable people in the world,0
1000% agreed abt mrp for farmers ,1000 agree abt mrp for farmer,0
I am Chinese and stand with Indian farmers,i be chinese and stand with indian farmer,0
Mandio m jake dkho. Kya hal hora kisan k or tum yha cartoon network k Tom jerry banre oo,mandio m jake dkho kya hal hora kisan k or tum yha cartoon network k tom jerry banre oo,2
"DHARM SANKAT MEIN LIYE HAIN, 2035 TAK KE LIYE & ONWARDS SHRI NARENDRA MODIJI ONLY.",dharm sankat mein liye hain 2035 tak ke liye onwards shri narendra modiji only,2
Enough is enough! Those who are pretesting they are not farmer at all. They are trying to disturb the peace in the country. They must get punishment.,enough be enough those who be pretesting they be not farmer at all they be try to disturb the peace in the country they must get punishment,1
If old was good then y were the farmers sucided in the past.,if old be good then y be the farmer sucided in the past,1
If really government wants to work for farmers then should work on old bill loop poles i.e. traders license Mafia culture should be stopped and so on and should not remove the MSP,if really government want to work for farmer then should work on old bill loop pole i e trader license mafia culture should be stop and so on and should not remove the msp,0
You are absolutely right... But if the farmers are educated they will not be farmers ,you be absolutely right but if the farmer be educate they will not be farmer,2
"Voting should be done among farmers,if they want the law then it should remain if farmers not want ,then it should be removed ,simple",voting should be do among farmer if they want the law then it should remain if farmer not want then it should be remove simple,2
Please also suggest alternate solutions to how change our state of farmers.,please also suggest alternate solution to how change our state of farmer,2
Your news channel is duplicate... Farmers always real ...Nakli tum news vaale ho na ki kisan,your news channel be duplicate farmer always real nakli tum news vaale ho na ki kisan,0
We should unite to support farmers.,we should unite to support farmer,0
"This type of same farm  policy is followed by china , Vietnam and Thailand and they are exporting more .. if they are doing it's good if india is doing then it's bad ??",this type of same farm policy be follow by china vietnam and thailand and they be export more if they be do it be good if india be do then it be bad,1
now I come to know why farmers are protesting earlier I have seen only the Bright side of that bill .,now i come to know why farmer be protest early i have see only the bright side of that bill,0
I am Modi Supporter but I condemn this barbaric action..They hit farmers from behind..Here very soul of our constitution is bleeding...!Justice is needed law and order must be maintained for all..!And I appeal to central govt please don't mock our trust on you..we want democracy not colonialism!,i be modi supporter but i condemn this barbaric action they hit farmer from behind here very soul of our constitution be bleed justice be need law and order must be maintain for all and i appeal to central govt please do not mock our trust on you we want democracy not colonialism,0
3 . Modi is saying it's going to be 1 nation 1 market. It already 1 market we can sell our crops anywhere in india legally before this. ,3 modi be say it be go to be 1 nation 1 market it already 1 market we can sell our crop anywhere in india legally before this,0
Time has come to stand by what is right and against what is wrong...I hope we as Indians are able to do it atleast now !!,time have come to stand by what be right and against what be wrong i hope we a indian be able to do it atleast now,2
"The bills has to bee seen in other context of other reforms taking place too. There is already a provision of creating 10k FPO by government, thus giving them the necessary bargaining power. So, when seen in its entirety, farmers over a period of time for better price discovery and collective bargai",the bill have to bee see in other context of other reform take place too there be already a provision of create 10k fpo by government thus give them the necessary bargaining power so when see in it entirety farmer over a period of time for good price discovery and collective bargai,2
Farmers shouldnt go back untill Law is actually been repealed and implemented.,farmer shouldnt go back untill law be actually be repeal and implement,0
Love punjabi people from Nepal. Also farmers get what they want. God bless them.,love punjabi people from nepal also farmer get what they want god bless them,0
14:32 One of the best Solution ever given by Dhruv in all his videos. Everyone shud step forward and do it for sake of farmers & themselves too,14 32 one of the best solution ever give by dhruv in all his video everyone shud step forward and do it for sake of farmer themselves too,0
This information needed to reach out to farmers..so regional language or hindi at least..it's good you guys are doing it in English but those who listen might not be farmers..need to evolve your reach,this information need to reach out to farmer so regional language or hindi at least it be good you guy be do it in english but those who listen might not be farmer need to evolve your reach,2
"This pseudo farm protest is up against our beloved PM, the democratically elected govt, but aayega to Yogi ( 2022 ) and Modi (2024) hi.  Kuchh bhi kr lo salon desh ke gaddaron Khalistani gang.",this pseudo farm protest be up against our beloved pm the democratically elect govt but aayega to yogi 2022 and modi 2024 hi kuchh bhi kr lo salon desh ke gaddaron khalistani gang,1
I support Every Bill! Only greedy n filthy rich farmers protesting against these bills!,i support every bill only greedy n filthy rich farmer protest against these bill,1
Anyone who has read the bill knows it has no 'Anti-Farmer' element.,anyone who have read the bill know it have no anti farmer element,1
"We are farmers from Gujrat.  We was doing better with the new laws. These people did not understand the new law, so we have to go back to old times. Silly people",we be farmer from gujrat we be do well with the new law these people do not understand the new law so we have to go back to old time silly people,1
Does polyfarming universally applied provide enough yield for the country and enough revenue to support farmers? Seems like prices would drop precipitously if everyone did this and everyone might well be wiped out in an ecological disaster anyway. Subsistence farming sucks. That's not what is being ,do polyfarming universally apply provide enough yield for the country and enough revenue to support farmer seem like price would drop precipitously if everyone do this and everyone might well be wipe out in an ecological disaster anyway subsistence farm suck that be not what be be,2
*GOODBYE BJP GOODBYE YOGI JI FROM UP & GOODBYE MODI JI IN 2024* ,goodbye bjp goodbye yogi ji from up goodbye modi ji in 2024,0
"When farmers are against this law, why the hell Modi government is forcing them to accept this law. This itself proves that this law is not for farmers and for corporates like Ambani n Adani only. Hats off to this brave farmers.",when farmer be against this law why the hell modi government be force them to accept this law this itself prove that this law be not for farmer and for corporates like ambani n adani only hat off to this brave farmer,0
"We support farmers.. These 3 laws will affect each and every poor and middle class person. These laws are designed to make farmers slave and give the monopoly of food production, and control over supply and demand to few big capitalists.  This will create inflation rate skyrocketed and hunger, starv",we support farmer these 3 law will affect each and every poor and middle class person these law be design to make farmer slave and give the monopoly of food production and control over supply and demand to few big capitalist this will create inflation rate skyrocket and hunger starv,0
"The part which I didn't get was the first law as said creates parallel markets, and the one without oversight will be unjust for farmers, so why are the farmers leaving the mandi market in the first place? Watch from 5:08",the part which i do not get be the first law a say create parallel market and the one without oversight will be unjust for farmer so why be the farmer leave the mandi market in the first place watch from 5 08,2
"So everything the farmers are demanding, is not correct to meet for the government.",so everything the farmer be demand be not correct to meet for the government,2
Previously the Farmer did not have the right to their crops to anyone outside the farmers market of that region.,previously the farmer do not have the right to their crop to anyone outside the farmer market of that region,1
When BJP rules farmers and common men are slaves. Not even the British did this much cruelty in India,when bjp rule farmer and common men be slave not even the british do this much cruelty in india,0
"Thats right !!! Out here from Delano, California God bless yall.  we are farmers too !! & our country our state should see you as a example of a brighter future! India has strength !! . Best of luck and love ",thats right out here from delano california god bless yall we be farmer too our country our state should see you a a example of a brighter future india have strength best of luck and love,2
"Majority Sikh farmers protesting, thumbnail shows Hindu.",majority sikh farmer protest thumbnail show hindu,2
Kerjriwal is right. Proud to our all India Farmers.,kerjriwal be right proud to our all india farmer,0
Why don't people are understanding  that this law is not only  sikh or Punjab specific  but is for whole  nation ,why do not people be understand that this law be not only sikh or punjab specific but be for whole nation,1
There are chances of debt trapping small farmers by the big companies and ultimately they buy that land and make them work on the land for lease ... This will be one of the drawbacks. ,there be chance of debt trap small farmer by the big company and ultimately they buy that land and make them work on the land for lease this will be one of the drawback,0
"Those all who are reacting like , wow this guy is really awesome n blah blah blah..guys you didn't read or know anything about Farmers law that's why if someone with enthusiasm stating those laws in his view wrongly. Everyone applauding him. Not your mistake guys ,just read tha laws. That doesn't st",those all who be react like wow this guy be really awesome n blah blah blah guy you do not read or know anything about farmer law that be why if someone with enthusiasm state those law in his view wrongly everyone applaud him not your mistake guy just read tha law that do not st,1
"Don't tell them Indian farmers, they are terrorists in farmers clothes. The new agriculture bill is good for farmers. Only brokers, corrupt political leader, APMC goondas and extremists are against it. I am farmer and supporting the New Agriculture Bill.",do not tell them indian farmer they be terrorist in farmer clothe the new agriculture bill be good for farmer only broker corrupt political leader apmc goondas and extremist be against it i be farmer and support the new agriculture bill,1
@Vox should do better research before publishing a video. You should interview actual agricultural economist. Most economist support this new laws and it just gives free market for farmers nothing else. It is not mandatory but it is free choice between 2 ,should do good research before publish a video you should interview actual agricultural economist most economist support this new law and it just give free market for farmer nothing else it be not mandatory but it be free choice between 2,1
Very happy for farmers ,very happy for farmer,2
Bihar has implemented these laws 15years back and you can see where they ended now. They work in Punjab and Haryana.,bihar have implement these law 15years back and you can see where they end now they work in punjab and haryana,0
Farmers?? No these people are jokers,farmer no these people be joker,1
Thnx BBC for support farmers,thnx bbc for support farmer,0
"Around 70% of the rural India depends primarily on agriculture for their livelihood, of which 80 % of farmers being small and marginal. ",around 70 of the rural india depend primarily on agriculture for their livelihood of which 80 of farmer be small and marginal,2
Full support farmers protect,full support farmer protect,0
"Rajeev Gandhi said "" el bada ped girta hai toh dharti hiltee hai"" What was that sreenivasan? was he arrested or any FIR filed against him? plotical speeches are fifferent. Rahul Gandhi recently said "" Narendra Modi ghar se nikal nahi payega. Log dande mar denge"" wasn't that provocation or incitement",rajeev gandhi say el bada ped girta hai toh dharti hiltee hai what be that sreenivasan be he arrest or any fir file against him plotical speech be fifferent rahul gandhi recently say narendra modi ghar se nikal nahi payega log dande mar denge be not that provocation or incitement,2
Hey if a corporation or company have it's own farms to grow crops can they sell the goods at whatever price they want to or not plz somebody explain,hey if a corporation or company have it be own farm to grow crop can they sell the good at whatever price they want to or not plz somebody explain,2
"By the way ,I am all a Indian sugarcane farmer",by the way i be all a indian sugarcane farmer,2
"Any news about government withdrawing the criminal cases against farmer,secondly the rude behaviour of the Delhi police any action will be taken by the government",any news about government withdraw the criminal case against farmer secondly the rude behaviour of the delhi police any action will be take by the government,0
Farm Laws is best for farmers there have been Big land lord oligarch which is opposing it because they dont laid punjab do be an industrial hub they wanted punjab to plunge into an old model as we see how gujrat maharastra now up hyderabad is transformed agriculture economy dont create most job's la,farm law be best for farmer there have be big land lord oligarch which be oppose it because they dont laid punjab do be an industrial hub they want punjab to plunge into an old model a we see how gujrat maharastra now up hyderabad be transformed agriculture economy dont create most job be la,1
BJP party desh ke liye Congress party rajniti party ke liye Congress party pariwar bachao party hai Jay hind,bjp party desh ke liye congress party rajniti party ke liye congress party pariwar bachao party hai jay hind,2
"Vaah moodi pehle khatm krta bill, tune y nhi ginaya , how many of our farmers were martyred",vaah moodi pehle khatm krta bill tune y nhi ginaya how many of our farmer be martyr,0
Alhamdriallah finally got to know the complete picture of ongoing farmers protest...,alhamdriallah finally get to know the complete picture of ongoing farmer protest,0
"The Indian news media plays a vital role in this, they started calling farmers anti national and terrorists. They  label anyone who dares to criticize Modi as anti-national.",the indian news medium play a vital role in this they start call farmer anti national and terrorists they label anyone who dare to criticize modi a anti national,0
Please ask that almond farmer who does he sell his produce to?,please ask that almond farmer who do he sell his produce to,2
Good work democracy still exist happy day for farmer,good work democracy still exist happy day for farmer,0
I can bet you even farmers are not aware of new bill thats y they are protesting,i can bet you even farmer be not aware of new bill thats y they be protest,1
