label,comment
2,bbc ban karo sala hindu muslim karo
2,bbc mam ... please report equally .. if you meet our muslim mothers .. please
2,bbc vale inko innocent shiw krr rhe h ... aur ab hmare kch secular hindu
2,bc kha the ye log jab hindu ko kasmir se nikala gya tha ...
2,be rojgaari se आजादी gdp se आजादीjatiwaad se आजादी rss se आजादी
2,because hi is misguiding u on caa and nrc .....
2,because only this 6 is minority in our neighborhood countries
2,before some days he was against caa
2,being a student of assam i thank you to oppose cab . ( by the
2,beskh . sab ka khoon he shamil yaha ki miti me kisi ke baap ka
2,best explanation of cab i have seen in past few days .
2,bhad me jao i mean pakistan . 😂 jay hind 🇨🇮 ❤ ️👍💪✌️🥰🌹😎😍🚩
2,bhae sahab mera app ko salut . app sache hindu ho .
2,bhai aap ko full support 💪 h dil sejai hindnamo namo modiji
2,bhai actually do you have any knowledge about cab . if you don't know then
2,bhai assam mein nrc lane ka faisla supreme court ka tha
2,bhai caa bahana hy unko sub pata hy caa kya hy jab debet karoge na
2,bhai desh me itne log mr rahe hai isko caa ka pada hai
2,bhai hai toh muslim hi . caa kaise samjhega ?
2,bhai ham sab hindu ha lekin ye alag rast banana chahyta ha
2,bhai hindu hoy ya muslim hai to hindustani
2,bhai hindu ko support karo muslim ekjut he
2,bhai hindu muslim wali line ❤ ️ ❤ ️ ❤ ️ ❤ ️
2,bhai iske pass documents nhi hai .... issi liye ro rha 😂
2,bhai log celebrate ho rha h caa ka matam mana rhey h🤣🤣🤣😂😂🤣
2,bhai mere dost bhi muslim hai aur unmein desh bhakti hai vo apne desh ki
2,bhai npr pa stay nahi laga kcr bas request karay kata caa wapas lay lu
2,bhai npr telengana mai hoga yaa nahi bolo aap please kaisa bhi
2,bhai ye nrc ke bare me jikr gandhi ji ne kaha tha bas sabd aur
2,bhaiya ji aapko yeh kisne keh diya ki bahaar se refugees aa rahe hai ??
2,bhaiyo hum janate h abp godi media h 😂 😂 hum bolane se chukenge nhi
2,bhaiyo isshe share karo khash kar un log tak pahuchao jo nrc aur caa ko
2,bhaiyo un bjp rss k gobar bhakto ki video pr jao waha boht jyada gnd
2,bharat hindu + muslim world mai misal bnega .
2,bharat me rhkar bhi pakistani ghuspaithiyo ko support krne waalo sudhar jaao
2,bhosdio k tumhri maa ki chut . ab b hindu muslim kr rhe ho ..
2,bika hua news . jisko npr ar ncr me fark hi nhi pata . band
2,bilkul ... sabhi neta beek gye hn ... hindu n muslim ...
2,bilkul denge aahutibhut problem me chala gya npr nrc
2,bilkul len den hai caa and nrc
2,bill ka purpose simple hai jin desho ka naam bill mein hai wehe secular nahi
2,bina nrc aur ca a bangladesh pakistan mein chale jao
2,bjp . daroo . use . jo . zamen . asman . ka . malik
2,bjp . har . geto . eske . porprt . hamlog . lalanga
2,bjp aur rss ko koi permission nhi lagti rally niklne k liyetoh hum kyu kisi
2,bjp aur rss per jindgi me vishvas
2,bjp desh ke liye khatra h . .. sabhi mulnivasi sc . st. obc aur
2,bjp ho hian min thu nun chu a nilo maw ...? hindu ho hian
2,bjp is a hindu religious base politic
2,bjp is always benefited while tmc and aap are on field .
2,bjp isis aur aaj tak modi famliy
2,bjp jindbad rss kinda bad . 🙏🇮🇳
2,bjp k madam kagress bandre k na mana mohan sing enu madidru heli
2,bjp ka sarkar jo kam kar rha hai desh ke liyee hi kam kar rha
2,bjp ka vikas hai ye sb 😂😂😂 .... isi vikas ki to baat kr rhi
2,bjp ke alawa kisi parti o dibet me jana hi nhi chahiye
2,bjp mai amit shah ki chalti hai modi ki nahi wo to naam ka hai
2,bjp or rss wale jab tak pakistan ka naam nahi lengye . unke khna nahi
2,bjp sarkar toh aaj ki peli sandas hai jo hame roz subha hoti hai
2,bjp shasit states me bhi ye janun lagu na hona chahiye .
2,bjp sirf fudu kam kardi as kam nal desh kida vikas karuga ?
2,bjp tabled a bill that will eliminate the party from north east very soon .
2,bjp walee ko kiya draa he sabb caa vapas lena pade gaa .. pr iss
2,bjp walo khana to dete nhi ho ab kya khud ki roti bhi cheen rhe
2,bo muslim h to bolega hi . . muslim muslim hr jgh k bhai bhai
2,bohut boda gutha hei modi koi unki bat ankin nahi kar na
2,bol aaha kasam . in sab ki aah lag gayi pakistan ko . kahin tum
2,bongu base chala vishayalu dachi pettaduu leda vadike inka rss and bjp ejanda gurinchi telidu
2,bro amjad ullah khan ( mbt ) party uno bolre ke npr hoo va to
2,bro nanum hindhu than muslim ku than support pannuvan
2,bro that points are of assam nrc .
2,bs modi ka jio bach jaye sb doob jaye to doobne do
2,bujurg nhi h shi kr rha h yr h modi ji ki
2,but bhartiya nagrik hain .. iske liye konsay documents required hen ??
2,but not on the basis of religion ...
2,but sir .. amit shah ji ne to kaha hai ki nrc pure desh me
2,but total area of assam to 6th shedule ka part hay ... ish waja sei
2,c ... for caa and c ... for crona . kon kisko dia😷
2,ca nrc nahin hoga agar hoga inrc bjp walon ke liye hoga
2,caa and nrc irentirkkum nalla vilakkam . nantri
2,caa aur nrc se desh ko kya faida hoga
2,caa aur nrc को लेकर नया चैनल जल्द आ रहा है
2,caa bill me denge aura nrc me nika ledge bjp
2,caa ho cab ncr jo bhi nahi🙄🖕👍 cale ga sub kandam hogaya 👐🤫
2,caa is a law that defines some requirement of mandatory data for one to have
2,caa is anti terrest law ..... we support caa nrc can't
2,caa is not alone . it comes wuth nrc .. the last date of nrc
2,caa k against me kitni goli bari hui .. uska kuch nh ... hindutva ki
2,caa ka matalab citizens against amendment hai ?
2,caa ka support karne vale log hamare channel ko subscribe kare
2,caa kahan khatam huwa h y amit shah ko puchna chahiya tha
2,caa kaise indian muslim birodi hai . a kyo nehi poucha .
2,caa npr nrc
2,caa npr nrc evm kisi v mudde pe rss bjp k virudh mayawati na aandolan
2,caa npr nrc 👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊
2,caa nrc ka chinta sirf aap ka jisa kuch news channel ko padi hai
2,caa nrc ka malum hai nahi or bolne chale bhag
2,caa nrc nor now jay bheem namo buddhay
2,caa nrc npr aate hi india ka tarana yaad aayaa ?
2,caa nrc npr வாபஸ் வாங்குற வரைக்கும் கொரோனோ அழியாது
2,caa pr conftn h mgr depak ki dalali pr koi cnftn ni h
2,caa se aap ko koi impact nhi hai aur nrc k rules abhi aae nhi
2,caa wapas lene ke bareme bjp kiya soch rahe he ap hame bataye ? kiya
2,caa will not effect assam culture said by centre .
2,caa ಬೇಕೆ ಬೇಕು . nrc ಕೂಡಾ ಬೇಕು . ಜೈ ಹಿಂದೂರಾಷ್ಟ್ರ
2,caa 💪 modi 💪 amit shah 💪
2,cab agar rok de to modi me it a himmat nehi ki nrc kate .
2,cab diye hindu bangalir laab hobena karon religious persecution er proman nei
2,cab is not anti muslim but pro needy .
2,cab mei un sab illegal immigrants ko indian citizen deta hai jo 2014 31 dec
2,cab nrc aur caa ke virdoh me jo he kaan khul ke suno tumhe virdoh
2,camacy . nakab . t o.o dly . muslim . ko . badnam . mat
2,can u pls explain the difference between npr and nrc
2,can we not take then to court for violation of oath of office ?
2,chal bata caa . cab . nrc kia hai
2,chalo acha hova . k india k musalmano ko hindu ka pata chala .
2,chalo sahi h vai in protest o s nxt cm pm jald hi nikal n
2,chalon yeh baat toh proof ho gaya ki apna home minister nrc ka full form
2,chandr sehar ji ke ham sab log sath hae . amit taripar kursi chhoro nrc
2,che ee ne yamma rss bjp cells channels
2,chor chori karne k time cctv k bare nehin soch sakta hai ... bjp yehi
2,chutiya iraq iran aur pura arab m rss he hgi chutiya moron
2,cm kha ka hai bhai a to modi ka to band bjadala
2,code reavealed of caa npr and nrc ...... caa ( ka ) npr ( an
2,comment box m bolne sab aa jate h 1 chij to not kar liya kro
2,comment section me to jada hindu bhai hai aur main hu doga .
2,completely misguiding video on caa protest .
2,congress bring this in 2010 . i will give credit to congres
2,court se ummed bhi kiya kri jaye babri masjid ki trh muuda bnaya h ise
2,coz voter id is not a proof of citizenship ... pity on you 😑
2,crowd dek kar rss aur bjp walaun ki paht jati hogi .
2,crystal clear between npr and nrc ... thank you rstv
2,csa nrc acha formula h kam karke kya faeda sarkar janti h
2,d . n . a to phir muslim m bi hnduo ka hi hoga
2,darne ki jarur nahi nrc ata do .. kyu raka hai .. garib admi kaha
2,dear saurabh sir & rajdeep siri have a question for both of you . when
2,dear vicky please answer this question . any government dealing with people coming into india
2,dekh le bhai refugees aa rhe hai . aur swagat hai .
2,delhi . hindus . brother . pls . pls . bjp . ko . voat
2,delhi ki cm se khuch shikh lo bjp rss
2,des p.m sc.st obc muslim koi bhi bana to des ki bhali hi
2,desh bhakt nahi ho modi bhakt ho caa kia aap hi samjha do
2,desh ko aap jaise muslim bahno ki jarurat hai aapko naman hai
2,desh ko jod ne ka kaam to ye log kar rahe ha bjp today tod
2,desh m murkh aadmi ka tadad kam nhi h .. 😢avi tak caa nrc ka
2,devraj verma bhai ek baat kahu jo kaatar muslim aur katttar hindu dono k vyan
2,dhanye he ye itne sal pakistan me rhe or dharm nhi badla
2,dhruv said every single word that i have in my mind .... i m totally
2,did government say that they will send refugees to assam only ?
2,did you see modi in the background ? of course you did . bhakt isse
2,do hindus also have to prove that he is a hindu ? and how to
2,do not say godi media say modi media .
2,do watch ep . 152 of the seen and the unseen w/srinath raghavan ; it's
2,does anyone know why the cut off date is 31st dec 2014 & in caa
2,does your statement apply to illegal muslims from bangladesh also ??
2,dono jhoot bol rhe hai aor jhoot pe hi rss bjp tiki hai
2,dr. rizwan ahmad support cab love himlove you channel
2,dts the policy . govt is working on the basis of law .
2,dude your video is soo misleading . even you don't know cab . or pretending
2,duniya ke saare muslim bwakoof hai .. ya .. shaheen bag ke ???
2,e suche hindu bhai hai . fair baat karahe hai . salute u sir
2,educated h tvh toh awaaz utha re kyunk hr jgh bjp walo ne rss k
2,ehe sara kuch modi di vaja naal hoyea ehdi pan di lun
2,ek kaam karo jitne log caa . nrc . npr par koi dikkat nahi hai
2,ek zee news saccha hai ar ek hamare pm ji sacche hai ...... pakistan zindabad
2,ekdom hosa kotha modi e assam kotha akw najane
2,elaborate how caa is discriminatory please . quint .
2,election india may parchar pakistan ka bc india na ho gaya pakistan ka brand ambesder
2,emergency laagu kbhi nhi krega kyon k vo janta h agar aisa kiya to indra
2,end me sach bta nahi paaye ... ki ye constitution ko nahi maante
2,enke har jhunth pe kah k lena hoga ... tab ye bjp wale ki pol
2,eppolaan kerala prathishedam against nrc and cab ?
2,epudu bjp inko pakistan ready chaisdam ankuntundi
2,es bhan ke vicharo se lagta h bjp raj nahi kar sakte
2,esa . phle sarkar he . jo azade ke badebharat . ke . duman or
2,every bjp leaders want to join the tmc party in west bengal .
2,exactly .... not we people of the world ... specially pakistan ...
2,find a designated spot for protests ; you are not legally allowed to protest in
2,fir ham bhi india me illegal migrants ko rehene denge ?????
2,fir to rohingya or china k muslims ki bhi problem dur kr de
2,fir vul gaye aap asli hindu nahi bhai asli ansaan hain ye ...
2,first meeru theluskowndii mari religion nii include chestunaru
2,first of all go and read caa and second is show the draft of nrc
2,first of all thank you sir for information . i think nrc and npr should
2,for those who r protesting against gov . on caa bill : - i m
2,free ration mil rahahein .. abhi poora documents bhi ready hein ..
2,fst ..... modi .. amit shah ... adwani ka nrc kro phln
2,gaandu makkar ..... muslim ummah is last kila to pakistan ...!
2,galat . assam ka cm support kar raha hey . aap galat information math dho
2,ganjha haavi hai bhai p ... support him .. jai . hind
2,ghuspetiya ke naam me muslim khedega modi . m down down
2,global leaders don't wish to hug modi it is the other way round
2,go to mpr nrc caa
2,god is with as god is grate god will diver pamirs meet modi
2,godi media kapil misra ka name nahi le rahi jiski vaje se hua
2,good job the wire channel keep it up really it is good to see that
2,good mr sardana . u are becoming a true disciple of arun puri . u
2,gopal ki jagah koyi aur religion ka hota to uska kya hota ?????
2,govt is given bangladeshi hindu citizenship
2,gr8 hindu h fir b muslim ka naam na laga andil
2,great job man ... keep it up 👍🏻and right said .. kai logo ko badi
2,great lair ! q ki saha jo bolta o modi ji nehi bota .. lair
2,great news . she can protest in bangladesh .
2,great propaganda but for delusional ones ! nrc -ask people from assam .
2,great work bhai . no one would have known that npr and nrc was upheld
2,h modi jii ap aage chaliye hum piche se dalne ke liye ready h 😃😜
2,ha ... ha .... ha ..... godi media kya hai aur kya dikhyega
2,haan .. to jo protest ni kr rhe hai ... unhe bhkt kehna band kro
2,hahaha . bhut lagi hon gi par zeyada rss ky kotton ko lagi hon gi
2,hahaha he is born to stand against any human development . anaz dalla
2,hahahaha ... desh k 80% support kar rahe caa ko .. ye desh bacha rahe
2,ham banne nhi denge bharat ko pakistan jaisa barbad desh ... in sha allah
2,ham hindu ki maa ko chod kar rakh day gye es bat
2,hamare desh mein jo party muslim muslim ka khel kar raha hai khelne dijiye ab
2,hamme vote dusron ko diya tha lekin vote bjp be hatyaliye evm se
2,harami hai sala jhut bolta hai 2014 me bola npr ka next step nrc hoga
2,harjeet beta zindabad you are great allah tumhari hifazat are aur lambi umar de aamin
2,has he read up on the nrc + caa yet ?
2,hats off sir .. as usual you talked about every single angle of caa and
2,he has presented a good amount of narrative of nrc in a debate at rajya
2,he is a jsp leader . now jsp joined hands with bjp
2,he is fighting for assamese . i m assamese hindu not bjp's hindu
2,he is hindu supports bjp .. kasab is muslim
2,he is just lying ...... he should have clarified b4 the protest !!
2,he is living in fools paradise . assam is not in india ?. is it
2,he is not against or with any political party ... he just value democracy ..
2,he is real hero usne hazaro sikh hindu muslim ki jaan bachayi hai😎
2,he is the real example of kurdoglu in muslim community .
2,he is wrong in many aspects . not all docs were digitized in assam .
2,hello mam . thankyou for this unbiased explanation . kindly make a video on difference
2,hello qatar mouthpiece . how are the human rights records in qatar ?
2,her speech will go above the head of most of the bjp mps .
2,hindu 8 lak or muslem 2 lak bangadesi he me assam ka
2,hindu against hindu muslim against hindu jai hind
2,hindu ani cheppi verey religion vallu vachey chance vundi ga
2,hindu community delh laude repeat ho tum sab isliye tum loog bohot rape karte ho
2,hindu dharm ki jatiyan hone ki vajah se apan ko reservation mila hai buddh hone
2,hindu fire gulam hogan gulam hi rahega fri me sab chahiye dilli me
2,hindu har darbar ma lgataar jaate hai chaha maszid ho ya mandir
2,hindu koi khilaf nhi hai bjp ka na hi muslim
2,hindu muslim abp rumana kr rha he
2,hindu muslim chod tu ek sacha hindustani bn ja sari samasya khatam
2,hindu muslim ella one alva hindu hudugan maduve agtira
2,hindu muslim ke log nahi the es ladai me bahar se aye houye gunde the
2,hindu muslim ko asahi sochna chahiy jaisa ki memsahiba boli hai
2,hindu muslim sab ka hai desh .... 🇮🇳bjp - congress ka nahi ..
2,hindu muslim sabhi samjho .. ise guzraat bnsna chahte hai ...
2,hindu muslim sikh eesaikiya faraq hai in mein bhai
2,hindu muslim sikh jainism baudh baba saheb ka savidhan amar rahega
2,hindu muslim sikha isiye ek hojawo bhai
2,hindu ne kaha tha ki aap bhi rah sakte hain magar chhati per nahin
2,hindu nhi bjp ke log samarthan kar rhe hai
2,hindustan zindabad hindustan zindabad hindustan zindabad hindustan zindabad hindustan zindabad hindustan zindabad hindustan zindabad hindustan
2,hiw the fuck protesting against refugees can bring peace .
2,ho sakta hai lekin ju bi hai npr k baad 2021 mein hoga
2,how m7ch ever there do caa protest is real modi cant diniya
2,how many persecuted muslims from india go to pakistan ?
2,hruiatea hei hla hi citizenship bill kha kan duh lo ti na anikha ..
2,hum nrc ko hi nhi mnte toh q koi dcmnt de nhi dege na nrc
2,hve dhamal thse to 1 lac muslim ni saame 1 cr . hindu 6e and
2,hypocrisy ki bhi koi seema hoti hai modi ji wah modi ji wah
2,i ( hindu ) want to go to bangladesh
2,i agree with this .. sir aap ko pure bharat ka support hai
2,i am a hindu and i am scared what will happen if bjp will not
2,i am from assam and its more then 1200 cr .. its around 1600 cr
2,i am from bangladesh . i love bruh you are doing a great job ..
2,i am hindu living in muslim area and i only want to say one thing
2,i am hindui am with nrci am with ucci am with caaभारत माता की जय
2,i am indian but i love pakistan and bangladesh .
2,i am muslim / islam . i love islam . i love india songs .
2,i am muslim hindustan zindabad hi hindustan zindabad
2,i am not a rss member . i am not a bjp member . i
2,i am not an indian . but i want to ask what is cab .
2,i am pro nrc but anti caanortheast india support nrc
2,i don't know much about caa or nrc but what i see here 1:48 is
2,i dont know why bjp mps are shouting in debates on these days 🤔
2,i highly appreciate your analysis on c . a . a . the political leaders
2,i just loved the way that u detaliling of cab niharika garu
2,i love all religion and i am a pure hindu 🇮🇳
2,i love hindu muslim brotherhood ģulfam hasan
2,i love hindu peoples who lives in pakistan
2,i love india from pakistan he he samhaj to gaye hogey !!
2,i m a muslim . and thank god that i have been brought up in
2,i m from 🇵🇰 .. i love 🇮🇳 especially for it's secularism but the way
2,i m standing with jamia students and also with cab and nrc 🥰🥰🥰
2,i never support owaisi but he is talking logical .
2,i never understood where does caa say muslims from those countries will be barred from
2,i protest caa .. kaumi ekta above the all
2,i support caa nrc npr '
2,i support npr and nrc . doesn't govt . have a right to know who
2,i support this guy's 🇮🇳🇮🇳🇮🇳 baki jisko jo kahna hai kah lo 😠
2,i think govt also support this protest no doubt protest is ok but y govt
2,i think it is a good decision . 97% assamese not supporting caa but as
2,i think this officer not from bjp because he is educated 👍🏻
2,i thought zameer ahmed khan forgot to support minorities
2,i want leave citizenship of india what should i do ? plzz help
2,i want to appeal something if u gyies want to protest then do the protest
2,i want to know your opinion dear whether cab is good or not
2,i was waiting .. for your video since nrc and caa came into effect .
2,if a person born before 1950 and does not have any documents . what is
2,if bodoland is created im sure this bangladesi issue wll b solved 50% in assam
2,if every muslim thinks like you then the world would be a better place .
2,if m not wrong .! police b hindu dangaiyo k sath khadi h .?
2,if one person hindu get eligible nrc and they get citizenship another person muslim if
2,if that is ur problem than protest when government bring nrc .
2,if there is no discussion on nrc then why all the bjp leaders in all
2,if you say ahmadiyas chose to live in pakistan and that’s why we need to
2,im not support aimim ideology but बात तो सही है .... दिल की बात कह
2,imam mahdi wait cheythu nikanu njagal apola bjp .... vaa okke sheri aki tharaaa
2,in 5 to 7 days everyone will forget about cab and nrc . because1 .
2,in assam we least care about him . he failed us never addressed our issues
2,in bto pr bat honi chahiye bjp ble kiu nhi krte bat
2,in every action there is an equal and opposite reaction . art 370 .
2,in this video you explain the importance of caa but what are your opinion on
2,independence se pehle be muslim samne tha our aj bhe samne hai
2,india kosam poradinde sc . st. bc . c . sikh . muslims le ra
2,india la assam la than muslim population athikom
2,india main suna hai 10 lakh vancy jobs haui hai modi said
2,india nrc k douran 1 % v error afford kr skte hai ..
2,indian muslims bohat diplomatic rehty hain khul k sach boln k sirf me slim's ko
2,indiayavil irukkum students evveleyu muttalgala . you must go through the caa .
2,indiyame bolta hi kanun ma hat laga nanahyee bjp kiya hi inlog
2,infact bjp is organising pro caa rally's what about that ??
2,inke dada k liye india khwab h to pakistan kese banne dia .
2,insa allah minority me ye hal h to majority me kya karenge
2,inse ye pcho caa hh kya ???? bill ka mtlb to batao
2,insshala 1 or pakistan ka cam shro ho gya umeed hy juldey pora ho ga
2,ioooo it has ntg to do with muslim brother y are u getting angry brother
2,is bt ka dukh hai ki wha ek hindu tha . kaash wha bdi sankhya
2,is liye bola ra hu . mukhtar ji ek kitne pade like hai modi ji
2,is liye to aap sab torfor aag jalaw wala protest kar rhe ho .
2,is npr is first step to nrc ? .
2,is video me sab wrong btaya he muslim hero or hindu vilan
2,isase poochho yah modi ke sath hai kya public ke sath hai
2,isi a muslim na hote huwe bhi musalmano ka naam kharab kar diya . rss
2,isi ko toh rss bjp wale khtm krne ki kosis kr rha hai
2,iska matlab to kerri wal ko fikar hai to sarkar par 100% jor de caa
2,iska mtlb muslim me hi mtved hai to dusra country q kre ?
2,iskaa nam shrk nhii anurag h sir y hindu h jan bhujkar iska nam muslim
2,ismein kaun illegal immigrant hai bataya gaya hai
2,isne deshbhakti me goli chalai h islie ispe deshdroh ka case nhi hoga rip democracy
2,it feels so good to see that i am not only one . we will
2,it has been . you dont have the info doesnt mean people arent getting their
2,it is not about hindu or muslim or any other religion . the point is
2,it is not that bjp is against minorities . if u look at north eastern
2,it is the democratic right to be associated with rss
2,it seems in second term modi is over shadowed by amit shah .
2,it's come befor assam nrc nd send to selection commety u should know that
2,it's exactly right ..... they don't have any idea about caa n nrc
2,it's shame 😭 on young 🌟 if study history and constitution properly this ppl not
2,ithokke oru mafiya aan .. see the case of assam .. only those who are
2,itihas ki akhno ne wo falak bhi dekhe hai ? lamho ne khata ki hai
2,its a simple tactic to defame ..... good that owaisi condemned it .
2,its basic root lies in the partition of india . since india was broken in
2,jab baarat nikali thi bina baje k fir modi ne bhej diya police ko band
2,jab caa lagu hoga to nrc se kis per asar padega
2,jab hindu muslim ke naam pe india se alag hue ho ..... wo v do
2,jab is cong wale ko hi nrc caa ke bare main hi nahi pata hai
2,jab jab modi ka uttha hai smrithi irani ke bill chuptha hai
2,jab jammu kashmir k hindu ko bhagya gya tab kaha the aap .......
2,jab katna ki baat aati hai na to tum jasa hindu hi marta hai
2,jab koi kaam theek se karna nahin aata to modi or amit karte kiun ho
2,jab na samajh me aaie nrc caa . cab ka matlab to nhi aaya jata
2,jab rubika liyaqat ka naam nhi aaiga list me to he is aurat ko samaj
2,jab sarkar ko koi kagaj ki jarurat hi nahi h to caa nrc ka kya
2,jab sign bagh mein pakistan wala harkat karenge to aisa hi hoga
2,jab tak sb hinduo ka khatna or burka ni hoga tb tk hindu secular hi
2,jabtak bjp ka vajood hai tabtak hai hindu aur musalman
2,jaggi vasudev ka video caa per hai naki nrc per . the docs mentioned is
2,jai bheem desh muslman hi nahi sab log birodh kar rahe hai desh dalit muslim
2,jai modi .. javo tumara mulla pakistan ku vahape modi nahi rahathey
2,jaise babri masjid ke faisle me 40 din ka time liya tha aur aisa faisla
2,jake khan sir se smjho kya hota h caa or nrc or npr ... yeh
2,jali to bot hogi na lalntop apki .. modi or shah se
2,james henriques plan from a bald fat man and irritating godi .
2,jamia ke student ne sahi kaha 20 sal se jyada jhagda chal raha tha hindu
2,jamia students try this . religion is not bigger than country .
2,jan bachaie auor sarker assam bichi . sarker nahi tou gia sab kam sae .
2,jase muslim me jahhil jihad pe nikal te ha jaan lene wese hi kuch hindu
2,jb nrc se samband nhi h to asam mein npr lgu q nhi kroge takle
2,jdu ke liye caa accha hai aur support v kiye palturaam .
2,je china pind wasa riha hai ta modi ki kat riha hai
2,jharkhand mai nrc ki list aa gayi bjp bahar😂😄😁😄😁😂😄😁😂😄😁😂
2,jharkhand mai nrc ki list aa gayi bjp bahar😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄
2,jhut mat bolo sardar g .. yaha chand bag me 2 din se rss or
2,jihad hai ye ! isko pakistan ka support milna chayie .
2,jihadi ravish k maathe mai bhi like dete support nrc and caa
2,jinha apna sapna sach kar chuka hai pakistan bana ke jada gyan na don't
2,jis desh mein ucc nhi hai udhar aap unity ki baat krte ho .
2,jiska raghu mein hindu ka khoon hai kripya uske sath nahin jaaye
2,jisme daffan honge wahi kaffan hoga aur isse mitte ko apne ap ko chadar banakar
2,jitne bhi comments hai sab hindu muslim kar raha hai kyu kisi ke jaati pe
2,jo area me shanti na rkhe unko maro dharam ki ladayi me hindu bhi mar
2,jo bangla bolte hai to sirf unhi . ka nrc kr naa i mean only
2,jo caa ke support me he wo bhi thik tarah se nahi jante
2,jo caa ko support krte hai vo like kare plzzzz
2,jo congreshme hai our none bjp me hai vo bhi kyu chup
2,jo god me viswas nhi krte vo v hindu dharm ke andr aate hai
2,jo hamare hi vote se satta me hain aur hame hi kahte hain ke tum
2,jo jo bangladesh se akar india me rah rahe h unlogo ko laat juta markar
2,jo log caa and nrc ka support kar rahe hai wo log ke pass bhi
2,jo log nrc aur cab ko support kar rage hai . unko mai kehna chahunga
2,jo nrc sa bhar hoo gaa ous ka kay hoo gaa ... koi batiya gaaa
2,jo promote krre h unke pas smjh lo mr. ki nrc and cab kya h
2,jo rista abvp bjp or rss ka aapas mein hai wahi rista npr nrc or
2,jo sacche desh ke support raha hai pandit ji bahut acchi baat karte hain hindu
2,jo such bole ga vo hindu nahi hai cp mai kutte bta re hai 🤣🤣
2,jo v ho aise log inke protest ko hi kharab kar rahe h
2,jo ye log khulke bol rahe hai na .... usko democracy bolte hai ..... jis
2,joy josh he is from aap not from bjp . stop spreading fake news
2,jsa b jp nai mode tas gulam honai sai bcaya . hai
2,just ask yourself . what is population of india right now . and what is
2,kabhi n kabhi to hindu bhi jehad k khilaf jehad karenge ...
2,kadwa sach : ab se 6 saal pehle koi janta bhi nhi tha ki hindu
2,kaha chal rahi h kam 1 sal se bekar betha hu ghar pe modi ki
2,kam se kam jinda to rahenge . secular ki maa ki chut .. 😁
2,kan do zel dawn caa .. zofaten kan duhlo takzet .. pi mali lawmawm thin
2,kapil bhai toh bhatka hua yuva haijaise kashmir mai haifull support haryana
2,kapil sibal it is all the same just go back to pakistan and try to
2,kapil sibal yahi msg pehle pakistan ko dena tha hindu ki halat kya hai waha
2,karne vale kuch bhi kre modi ko jo karna vo kar k ruega
2,kashmiri hindu ke sath jo hua tha suruvat aisha hi hui thi
2,kbi kbi lgta h ki ye country dhire dhire kis or ja rhi h abhi
2,keep this true voice .... thanks for your support for country .
2,kejri rss bjp ka dusra chera hai
2,keya baat kaha haen support from bangladesh 🇧🇩 🇧🇩 🇧🇩
2,kha hmei chhia kha .. ka va han tan emmm .. ka support top
2,kia caa se assam me reh gaye hao unhe nagrikta mil jayegi ???
2,kindly focus on caa nrc and npr shekar as you do it in a lucid
2,kisi ke ache din aaye ya na aaye par ab modi ke ache din aagye
2,kitna paisa deta hai modi rubika aa usse zeya da main deta hoon
2,kiu .. inlogo ko jail main dalna chahai .. kiy ki a humra desh main
2,koi bahar se aane valo ke liye ghar me rahne walonko sataneka hak aapko nahee
2,koi nahi dar raha hai jis din ham hindu apne pe aa gaye us din
2,kongres ne hi bjp ko mjbut kiya hai
2,ks k bhai dusro ke dharm pe kyu esa bolta he ! tereko pata he
2,kuch bhi ho humare modi ji ne kuch kiya ho ya na kiya how bt
2,kuch bhi kho laikin ab to muslim h na to drr apko h khi or
2,kuch nhi hoga tumhe pakistan ki jrurat h vhi dfa ho jao
2,kuchh din aur rook jaiye ye pura ranga birla ka team h delete hone wala
2,kya ajeeb bidambana hai ? the wire ” ka arfa khanum sherwani bjp ke 303
2,kya bat h sr superb is trh se agar hr koi hr kisi religion k
2,kya hai yeh cab nrc iske baare main padh lo uske baad yeh kre netagiri
2,kya mai indian k sth shadi kar k indian citizenship le sakti hu ??? mai
2,kya name hai bhai inka ek hug dena hai inko awesome reply dere pigs bjp
2,kya pakistan me hinduo ko citizenship danga 😜
2,kya romana ji kahi hindu pratadit hai to kahi muslim pratadit hai kahi buddhist kahi
2,kya yaar vo log joh aa chuke hai yahan unhi ko do citizenship 2015 ke
2,kyo tu handicap h kya raaj kya hota h pta h kuch jo pakistan me
2,kyu be nhi uthre tum kya chate modi k lie fr se batwara chate ho
2,kyu support ... he has no right to kill ... ye kya ho gaya h
2,labaik labaik labaik . modi ko neend mah muslim ki awaz suneiga
2,lagta hai caa ko solve kar diya isne aur ab sab des bhakt .. jai
2,lagta hai ye sali owaisi ke saath raat bita k ayi hai
2,lallantop ka pakistani and bangladeshi fan log na guusa ho jaye .........
2,laxman yadav bhai . normal si bat he .. 100 muslim aadmi ke bich 1
2,leave alone political discourse ; the implementation of nrc and the consequent litigations might take
2,lekin caa to kewal muslim hoga pr hoga na .... amit shah
2,let me correct you .. in this video you said cm of assam would resign
2,let's not be part of the herd who's supporting or is against caa or nrc
2,lo re beta salle . agar sare hindu uth ke aa gaye to soch ka
2,log bata de documents kaha milega . vaha se sarkar le le aur unko bhi
2,logo ko batne ka asal kam bjp nhee ndtv lallantop kr rhaa
