Username,Comment,Likes,Video ID
Simu Bhullar,Good 🙏🙏🙏,2,KJg7jHF160I
OCEAN SHARMA,"200 logo ke liye lakho logo ka dil dikhaya nahin jate bete. naa unhe Khalistan melega naa bill vapas legi BJP Modi ak strong leader hain woh kavi janta ke pressure main nahin atta. 
#modi",0,KJg7jHF160I
Amrish Sharma,"In sab par military action lena chahiye, aur jo kumb ko gaali de rahe the, ye farji kisan to amrit baat rahe hai aur corona bhaga rahe hai jaise. India me sab apne hisab se logo ko gali dete hai. Sab hypocrite hai saale.",0,KJg7jHF160I
Binod,वो कपड़े महंगे पहनता हैं मगर आदमी आज़ भी दो कौड़ी का हैं ( any guess)  🤔😂,8,KJg7jHF160I
Binod,Kissa Majdoor Ekta Zindabad🌾,16,KJg7jHF160I
Manohar Lal,"केले के खेत से बंदरों को भगाने वाला इंसान मर गया 

बंदरों ने खुशियां मनाई, 

बंदरों की हरकतों को देखकर उस इंसान के बच्चों ने पलायन कर दिया, 

अगले साल खेत मे केले ही नहीं हुए,

बंदर भूख से मरने लगे,

बंदरों को समझ मे आया कि मरने वाला इंसान किसान था, 

जो लोग आज किसान आंदोलन को गालियां देते हुए इनके हारने के सपने देख रहे है उनके सपनों में अपनी मौत लिखी जा रही है, 

समझ आएगी तब तक देर हो चुकी होगी, 

किसान_रोटी_बचाने_निकले_है_मोदी_रोटी_बैचने_निकला_है
FarmersProtest...👍👍",0,KJg7jHF160I
Binod,Kisan majdoor ekta Jindabaad🌾🌾,4,KJg7jHF160I
Manohar Lal,"🤣🤣🤣 🤣🤣🤣

किसान का दूर्भाग्य तो देखो

गमलों ओर पालीथीन में धनिया उगाने वाला आदमी 100 बीघा जमीन पर खेती करने वाले किसान को क्रषि कानून के फायदे समझा रहा है

### कटाक्ष ###

🤣🤣🤣 🤣🤣🤣",7,KJg7jHF160I
Manohar Lal,"*झूठ के धागे में जुमले पिरो देता है🤫हमदर्दी ना मिले तो घड़ियाली आँसू रो देता है*🐊😭

🤣😂🤣😂🤣😂🤣😂🤣😂",19,KJg7jHF160I
Binod,जो किसान🌾 आंदोलन का समर्थन करता हों वो एक किसान की बेटी का चैनल सब्सक्राइब जरूर करेगा जय Kissa Majdoor Ekta Zindabad🌾🙏,6,KJg7jHF160I
Binod,Kissa Majdoor Ekta Zindabad🌾,28,KJg7jHF160I
Manohar Lal,"*_(सदियों से भुखे कुत्तों को मोदी सरकार के वजेसे भरपेट मानब मांस खाने को मील रहा हे.विश्व गुरु जो बनेगा व जनबरों को भी साथ लेके चलेगा.येही तो हे सनातन धर्म का मुल मंत्र. व दिन भी दुर नेही जब गिद्ध(vulture) भी मानब मांस को येसे ही नोच के खाएंगे फर्क् सिर्फ् इतना होगा की व मानब अधमारा तडप रहा होगा वभी town के अंदर.)_*
_*👉""Every dog has a day.ये काहाबत को मोदी सरकार ने सत्य प्रमाणित करदीया.*👇_",0,KJg7jHF160I
Sanjay Rawat Mandhaꪜ,"Farmers are the backbone of Indian economy💖
Jai Jawan Jai Kisaan💪💪🙏🏻🙏🏻",18,KJg7jHF160I
Amrish Sharma,"Politicians ke bus ki baat nahi hai but supreme court could have done many things, they also refused to intermediate in this matter.",3,KJg7jHF160I
Manohar Lal,"मोदी नरभक्षक है पहले रेलिया निकालकर कोरोना फैलाता है बाद में छाती पीट पीटकर रोता है

वाह रे तमाशेबाज 🤣🤣🤣🤣",5,KJg7jHF160I
Manohar Lal,"कोरोना पर सभी DM से बात करते हुए प्रधानमंत्री ने सबसे अपील की है कि आप लोग कोशिश करें कि कोरोना पॉजिटिव सख्या ज्यादा से ज्यादा बढे
मुर्ख प्रधानमंत्री को अभी तक यह पता ही नही है कि कोरोना पॉजिटिव और कोरोना नेगेटिव क्या होता है

देश बिलकुल सुरक्षित हाथों में है",8,KJg7jHF160I
Manohar Lal,"केले के खेत से बंदरों को भगाने वाला इंसान मर गया।बंदरों ने खुशियां मनाई।बंदरों की हरकतों को देखकर उस इंसान के बच्चों ने पलायन कर दिया।

अगले साल खेत मे केले ही नहीं हुए।बंदर भूख से मरने लगे।बंदरों को समझ मे आया कि मरने वाला इंसान किसान था।

जो लोग आज किसान आंदोलन को गालियां देते हुए इनके हारने के सपने देख रहे है उनके सपनों में अपनी मौत लिखी जा रही है।समझ आएगी तब तक देर हो चुकी होगी।

#किसान_देश_बचाने_निकले_है 
#FarmersProtest...👍👍",0,KJg7jHF160I
Manohar Lal,"आंसू आंसू में फर्क होता है।

राकेश टिकैत के आंसू पर पूरा देश रात को ही उठ खड़ा हुआ और साहब के आंसुओं पर लानतों की बाढ़ आ गई.
🙏",52,KJg7jHF160I
Bichitra Sia,https://www.lifesitenews.com/news/nobel-prize-winner-mass-covid-vaccination-an-unacceptable-mistake-that-is-creating-the-variants,0,KJg7jHF160I
manpreet singh,Seriously???,0,KJg7jHF160I
Manohar Lal,"जब से पता चला है *प्रधानमंत्री जी के एक दिन के भोजन का खर्च 41 हजार 5 सौ 79 रूपये मात्र है। तब से स्नैपचैट के सीईओ इवान स्पीगल को गरियाने का बहुत मन हो रहा है,जिसने भारत को एक गरीब देश बताया था। *आम आदमी पार्टी की 13 हजार वाली थाली बहुत हल्की नज़र आने लगी है।*

मीडिया को भी साँप सूंघ गया है। जानकारी आरटीआई के द्वारा पुख्ता की गयी है। मीडिया की चुप्पी पर किसी को आश्चर्य नहीं होना चाहिए। *क्योंकि, मोदी सरकार ने मीडिया को 11 सौ करोड़ रूपये सिर्फ नमो नमो करने के लिए बाँट दिए हैं*, न कि असली वाली पत्रकारिता का कर्तव्य निभाने के लिए।

दिन में कई बार डिजायनर ट्राय कोस्टा मेड ड्रेसेस बदलने वाले मोदी जी के कपड़ो ,स्विस वाचेस ,असांजे के ग्लासेस पर अब तक कुल कितना व्यय हो चुका होगा ? इसका अंदाज़ा लगाना ज्यादा मुश्किल नही है। *सुना है सिर्फ पेन की कीमत ही 5 लाख रूपये है।*

इससे पहले सूचना के अधिकार के तहत *मोदी जी के नवरात्रि के उपवास में 10 करोड़ के मिनरल वाटर खर्चने की जानकारी भी अब आम हो चुकी है। कहा जाता है मोदी जी वेतन नहीं लेते। *जब सब कुछ जनता के टैक्स से वसूले सरकारी धन से आसानी से उपलब्ध है तो वेतन लेने की जरुरत ही क्या है।*

फिर भी प्रधानमंत्री जी गरीब हैं , *उनका क्या है बेचारे झोला उठाकर चल देंगे*",0,KJg7jHF160I
Manohar Lal,इसके रोने पर कोन भरोसा करेगा जो कोरोना नेगिटिव ओर कोरोना पाजिटिव में फर्क नहीं समझता,1,KJg7jHF160I
Narender Singh,Apni body ke 2 parts karlo tab bhi ye Sundar kaley kanoon nahi hatenge. I love India.,0,KJg7jHF160I
Manohar Lal,"🤣🤣🤣 🤣🤣🤣

किसान का दूर्भाग्य तो देखो

गमलों ओर पालीथीन में धनिया उगाने वाला आदमी 100 बीघा जमीन पर खेती करने वाले किसान को क्रषि कानून के फायदे समझा रहा है

### कटाक्ष ###

🤣🤣🤣 🤣🤣🤣",2,KJg7jHF160I
BIRJU Singhaniya,जय जवान जय किसान,4,KJg7jHF160I
you&mefilm Creation's,"किसानो ने एक बार फिर देश के हक में अपनी आवाज बुलंद की हैं... हम सभी समर्थन करते हैं... ऐसी अंधी बहरी सरकार को खामोश विरोध रास भी नहीं आयेगा...
जय जवान जय किसान...",51,KJg7jHF160I
newslaundry,Read the report: https://www.newslaundry.com/2021/05/13/if-we-get-covid-its-modis-fault-why-farmers-at-delhis-borders-arent-leaving,14,RCULnH633yQ
technical helper,Thankyou for covering the protest,0,RCULnH633yQ
technical helper,Thankyou...,0,RCULnH633yQ
Kanchan Nikam,Great job NL. Haven't seen any recent coverage of the Farmer's Protest in any other media. Thanks.,0,RCULnH633yQ
DSR,"we will do huge protest...if we get corona.. it's modi fault.
if we will infect others.. it's modi fault.
if we didn't get ambulance on time... it's modi fault.
if we didn't get hospitalized.. it's modi fault.
if we get hospitalized but didn't get oxygen.. it's modi fault.
if we get hospitalized and machinery provided by PM cares fund  didn't in use because of lack of machinery engineers.... it's modi fault.
if remdesivir is not available at chemist shop... it's again an modi fault.
We are in protest or long but not registered for vaccination till... it's modi fault.
Thank You.",1,RCULnH633yQ
Search for Truth,"Good reporting by News Laundry. Keep it up. India needs you. When govt sows seeds of mistrust, it cant have any expectations from the farmers. This is  classic case of  Disaster Capitalism as mentioned in the book Shock Doctrine by Naomi Klein. Dr Pal also recently mentioend it in one of his talks.

Government realized that getting societies to enact free-market reforms would be problematic because most people wouldn’t want to lose their economic rights. So they came with a solution that is termed as Economic shock therapy or Shock Doctrine. They waited for opportunities such as economic crises or any other kind of great turmoil and then used the shock and confusion to force through sweeping reforms to reshape economic policy. Same is what Modi is trying to do. In the middle of the Pandemic , the Govt initiated the Farm Bill so as to reshape the agricultural policy in favor of the corporations. BJP thought that they could easily get it passed as people were busy saving the lives and will be too afraid to came out in support of the bill. But they were wrong. The farmers risked their lives in Covid and came out against the Bill. Book gives multiple examples from all over the globe. 

This has been goign on all over the globe. Google the article ....Happened in US 40 Years Ago': 87 US Farmers' Unions Speak Out for Indian Farmers' Protest

Support the farmers against the manipulative agenda of this Govt and the corporations ! https://en.wikipedia.org/wiki/The_Shock_Doctrine",0,RCULnH633yQ
Sahil Jam,"Too many stupid people in the country, still refusing to wear masks when people were gasping for oxygen just a couple of weeks ago.

As if, the virus will spear people based on religion, ideology, political party 🤦🏽‍♂️",0,RCULnH633yQ
Gur Jhawar,Thank you for covering this topic. This issue is extremely critical to have a safe and secure food supply.,0,RCULnH633yQ
serinder singh,Why don't these reporter go and question Mr. Modi.,0,RCULnH633yQ
Saurabh Goyal,Newslaundry you are one of the hope for truth Journalism...🙏,0,RCULnH633yQ
Sam Mon,"GufaZola is having ample time for foul cry on TV as usual with small intervals. 
Kissan Andolan Zindabaad!",0,RCULnH633yQ
Gyan Sahota,please use one language.,0,RCULnH633yQ
shonuff05,great video. Full support to farmers protest. #BoycottGodiMedia,1,RCULnH633yQ
harpinder singh,Mic mehnga lelo,0,RCULnH633yQ
Gagan Deep,Very good g,0,RCULnH633yQ
h singh,Kisan ekta jindabad,0,RCULnH633yQ
Manu Sharma,mask pehn ke rakho rajewal ji,1,RCULnH633yQ
Indian cooking Hack,"For left and weak ,,everything is some once fault.   Balbir  Singh is leading this protest and also part of farmers unions for last few decades and let me check ,what he contributed. Now balbir Singh is his parents FAULT.",0,RCULnH633yQ
Adarsh Prakash,"Does PM care about farmers? Atleast talk to them , asure them .",0,RCULnH633yQ
jishnu jishnu,Please use a good mic. It is hard to even listen.,0,RCULnH633yQ
Test 44,"Halo news chanel..Aapka news auro se bahut exceptional aur common commercial mediawalon se jarur hatkar hai, lekin phir bhi RAJNITI/POLITICS hi aapka boundary hai.yeh hona nehi chahiye.deshwasi ko har disha mein TRUE/FALSE ka information kiun dete nehi hai aap log? Covid 19 ka ultimate analisis, iska actual sach,yeh sab kiun bolte nehi hai aap?(https://youtu.be/XStk6_XV8sc)
Yeh link dekhiye aur sachhai saamne laiye? Yeh aap ka farz hai desh ke liye.
PLEASE GIVE US ULTIMATE TRUE INFORMATION, WHICH IS THE MAIN REQUIREMENT OF THE NATION  AT PRESENT.
Darshsako aap log yeh link dekhiye....https://youtu.be/XStk6_XV8sc....... itne sare maut ki khabar media mein kaise aate hai dekhiye",0,RCULnH633yQ
Maud Gomery,800 soe loka da full ja ruhe keeratpur sahib   her roj jo carona hoe k mur ruhe morcha vich  carona kio ma avegi,0,RCULnH633yQ
Aman R,Sikh through out history are good in making false claims and raising eligation.,0,RCULnH633yQ
Rajesh Swamydhas,"@Indian PM & UP CM still holding your chairs after seeing the human bodies besides Ganga river. Shameful.
Mr.Modi, why did you send our children’s vaccines abroad?”
How long you will deceive the people of India?..",0,RCULnH633yQ
Shivdani Kumar,भाई मैं आपके चैनल को सब्सक्राइब कर रहा हूं ये सोचकर कि यह एक निश्पक्ष मीडिया है। पर भाई भारत माता के खातिर प्लीज़ आप भी लल्लनटोप के जैसे भड़़वा मत निकल जाना 😭😭,0,RCULnH633yQ
D k,All thanks to Newslaundary Team who focused on Protesting Farmers unlike other trashy media channels.,3,RCULnH633yQ
Nathan,Modi fault😂,0,RCULnH633yQ
Arrie Sekhon,Thank you newslaundry for giving time to our respected farmers ✊👍🏻🙏,0,RCULnH633yQ
Arrie Sekhon,Dear respected farmers don’t think we have forgotten about you. We know you are still sitting under open sky on the roads. Don’t worry we will remember you farmers before pressing button in 2024 election. We support you,2,RCULnH633yQ
harpreet kaur Dhillon,Audio of Balbir ji so bad... please take care of it,0,RCULnH633yQ
Navneet Singh,thanks newslaundry,0,RCULnH633yQ
Sahil Jain,Why don't they go back and come later when covid ends protecting themselves and others too. Poor decision by them,0,RCULnH633yQ
ankit saxena,"Ha kal suraj bhi Modi ki wajah se nikla tha.
Aur kuch log puch rahe hain, Modi ji ko jab pata tha tufaan aane wala tha to unhone sumdra pe dhakkan kyun nahi lagaya.🤣🤣🤣🤣",0,RCULnH633yQ
Kamaljeet singh,No farmers no food 🚜🚜🚜🚜,0,RCULnH633yQ
Kamaljeet singh,No farmers no food 🚜🚜🚜🚜,0,RCULnH633yQ
Kamaljeet singh,No farmers no food 🚜🚜🚜🚜,0,RCULnH633yQ
Kamaljeet singh,No farmers no food 🚜🚜🚜🚜,0,RCULnH633yQ
Kamaljeet singh,No farmers no food 🚜🚜🚜🚜,0,RCULnH633yQ
Kamaljeet singh,No farmers no food 🚜🚜🚜🚜,0,RCULnH633yQ
OH NO,Still going strong 💪❤️,0,RCULnH633yQ
Pratham Dhall,Kissan ekta murdabad,0,RCULnH633yQ
Leo Messi,Punjab and Haryana is a lobby of distributor and wholesalers. They're not fighting for real farmer one who gives his blood and sweat for country..where were this people when farmer's were under debt and dying everyday... scheme should directly benefit farmer not blood sucker distributors lobbyists,0,RCULnH633yQ
Nisar Aslam,"Pulwama walay Modi …..

Kalay Modi ny bhaRAT ka vilkas hy kiya
Gobbar khaya aur mullo ka mootar hy piya
Election haray hn JASHODA Modi
Sb ko mare ge ab CHAKKA Modi",0,RCULnH633yQ
Jaspinder Singh,Thank you 🙏🏻🙏🏻,0,RCULnH633yQ
Ayush deswal,Thanku mam,0,RCULnH633yQ
JACOB D 17MEA,Admirable patience  by the farmers....Qualities we lack and believe this would be a huge success for them !!,1,RCULnH633yQ
Richa Brar,People understand their generations will die bcoz of these laws. Pandemic will take a few. Right now this is the choice!,1,RCULnH633yQ
Gurjot Sahota,Kisan mazdoor Ekta zindabad,0,RCULnH633yQ
mohdayub,"I thought they were gone
Salute to farmers",0,RCULnH633yQ
TheMartian1105,.,0,RCULnH633yQ
abdul rehman,Jai jawan jai kisan,1,RCULnH633yQ
Rattan Saini,"God bless farmers, we are all praying for you.",0,RCULnH633yQ
Sushil Kumar,Paracematol jaisi.............,0,RCULnH633yQ
Anoop Kumar,Are uncle unko koi frak ni pdta ... Aaplog jive ya mare ... Smjhe ...usko kya frk pda kitne margye abhi ? To ab kya prega ...aaplog protocol follow kijiye mask lgayi ...and use sanitiser yehi keh skta hu ...or bhulkr b pmcares fund me apna mehnat ka kmaai mat jhokna.,0,RCULnH633yQ
Prithvi Gulati,"We want regular reports on this andolan since its success or failure will show what is the future of democracy  in India, whether will of the people prevails, who are affected by certain laws  of a government which doesn't listen to the concerned people due to certain one-sided thinking and stubbornness.",0,RCULnH633yQ
Prithvi Gulati,After Ajit Anjum News laundry is the one which has reported on Kisan Andolan apart from some farmer related websites,0,RCULnH633yQ
Samaksh Jain,"You should ask questions in Hindi, if the person is answering in Hindi. Just saying.¯\_(ツ)_/¯",0,RCULnH633yQ
Grow With Ranjit,mask to pehenna nahi aaye dusro ko blame krne,0,RCULnH633yQ
Banana Republic,Kisaan mazdoor ekta zindabad .....,0,RCULnH633yQ
Grow With Ranjit,"This 'farmer' protest is the sole reason for high mortality rate in Punjab. These so called leaders spread disinformation about vaccines and that the covid second wave is a plan to dismantle the protests. So NL if you were so critic of elections during covid , arthiya protest is equally responsible.
#leftistgodimedia",1,RCULnH633yQ
Manu Kanjlia,"Aur rahi baat tumhari news laundry valo, jis din tumhare khud k ghar valo k sath kuch aesa hoga na, ya tum khud kisi propaganda k shikaar bnoge, tb tumhe akkall aaegi. Tum log modi virodh me andhay loopay kaanay behray langday ho gye ho",1,RCULnH633yQ
Arvind Jain,"कोई मुझे नकार दे, 
ये तो संभव ही नहीं।
ये तो
मैं नकारा जाऊं
इस पर मैंने ही तुम्हें
विवश किया है,
आमादा किया है,
उकसाया है।

वरना कर्म से मैं
एक सफल व्यापारी हूँ।
मैं सबकी आंखों से 
सुरमा
निकाल सकता हूँ।

अरविंद जैन
गीता सफाई अभियान
21/05/2021

@
@
@
@
@
@
@

बंद मुट्ठी में क्या है?
बिना जानकारी के 
कुछ भी मान लेना जैसे 
अंधे मोड़ पर खड़े धर्म की
मिट्टी-पलित तो होनी ही है।
यहाँ कोई है।
हाँ, है।
वह प्राप्त करने योग्य है।
वह धर्म के यथार्थ से ही पाया जा सकता है।
वह विज्ञान से ही पाया जा सकता है,
विवेक से ही पाया जा सकता है,
वह ईमान से पाया जा सकता है।
वह गीता से पाया जा सकता है, क्योंकि गीता का नायक ही इस मुट्ठी का यथार्थ दर्शन करवा सकता है।

अरविंद जैन
गीता सफाई अभियान
21/05/2021",0,RCULnH633yQ
Advisor Consultant,"Tumhare pachwade ka Khichada jimmedar Modi.?
Peshaab ruk gaya
Jimmedar Modi.?
Biwi banjh hai
Jimmedar Modi?
Khada nahi ho raha hai
Jimmedar Modi?


?????????",1,RCULnH633yQ
Manu Kanjlia,"Haan haan, agr rape karo tum log toh vo bhi modi ne tumhe shilajit khilayi",1,RCULnH633yQ
a j,thumbnail dekha ajeeb hai .i don't support modi but covid ho jae to modi ka fault ajeeb chutiya hai ye. marne ka shok hai to aao ikkhata ho corona kisi ka saga nahi jab 2 4 Corona kie chpet mein aoage  to bhag jaoge isliye jo karna kam hone ke baad karna waise bhi konsa aaj bill aa raha jinda bachoge to sab karlena warna yaha tumhare bolne se modi ko farak nahi padega use jab ab farak nahi padega to kuch waha nipat gaye Corona se bas tum log news data mein aa jaoge jan to chali jaegi naa bhai ghar jaa,1,RCULnH633yQ
jatt brand,#farmersprotest,0,RCULnH633yQ
Coo Koo,Nidhi ji plz sound improve kijyein🙏🙏🙏,0,RCULnH633yQ
Abhishek Bhandari,"Get a proper Mic guys, com on...",0,RCULnH633yQ
Rishabh Garodia,AC? Protest chal Raha hai ya illegal settlement?,0,RCULnH633yQ
AHALYA NRITYA,Waheguru ji meher karan 🙏,0,RCULnH633yQ
AG 2021,Modi must be actively preventing all of them from wearing masks🤔,3,RCULnH633yQ
Kapil Sharma,Balbir Singh Rajewalji is an important farmer leader who talks intelligently but the audio is really bad. I wonder if you can use Audacity (sw tool) to remove the wind noise from it?,0,RCULnH633yQ
s jit,"dalla sala ,,,,",0,RCULnH633yQ
Inder Kumar,Damn that cooler..,0,RCULnH633yQ
Suba Singh,Jai jawan jai kissan kissan ekta zindabad Godi media Go back murdabad 🙏🙏🙏🙏🙏,0,RCULnH633yQ
Toyir Loyi,"thanks @newslaundry for remembering farmers when every other news platform forgot about it, whilst 2nd wave of the pandemic",0,RCULnH633yQ
siмraт Saiиi,"""Kisan jeetega modi harega""💪",0,RCULnH633yQ
Hippo potamuz,Kisan Ekta zindabaad,0,RCULnH633yQ
Tarun Mishra,Bhai aaplog Kabhi sarkar kai favour mai bhi kuch show kijiye taki lagai ki sarkar kuch toh kar Rahi hai.,1,RCULnH633yQ
Bohar Singh,"ਬਹੁਤ ਵਧੀਆ ਬਾਪੂ ਜੀ✅ ਧੰਨਵਾਦ 👏👏👏
ਬਾਪੂ ਜੀ ਤੁਸੀਂ ਲੱਗੇ ਰਹੋ ਅਸੀਂ ਸਾਰੇ ਤੁਹਾਡੇ ਨਾਲ ਹਾਂ
Thank you, Kisan majdoor ekta zindabaad💯 ✌🙏🙏🙏🙏🙏
Modi🐻 Sarkaar🐻 Muradabad muradabad muradabad muradabad muradabad muradabad muradabad muradabad muradabad",2,RCULnH633yQ
i_am_now_batman,Thank you for this interview.,1,RCULnH633yQ
Varinder Singh,kishan majdoor ekta jindabad..,0,RCULnH633yQ
Mehak Brar,Thanks newslaundry to cover farmer protest again 🙏🏻,0,RCULnH633yQ
arvind t,Thanks for reporting. After many days we are able to see our Food GOD.,1,RCULnH633yQ
gurwinder singh,Kisaan Majdoor Ekta Zindabad 💪,0,RCULnH633yQ
vyom veerudh,"For a long time I was thinking to say something on this but words were failing me.
Besides a common man does not need to speak on everything there are CM for that and off course PM. But a common man should speak in time of crisis. Govt is listening tracking my every word action and it started before this one. So my message would get to them but still I would make a personal appeal to our PM.",1,RCULnH633yQ
vyom veerudh,"Oh sardar ji, papa ki gal kar rahe ho? It is not wise and nice to put the blame on just one  person. In these troubled times I believe that for now when covid is raging like a fire. If we still persist on not following covid rules then I guess we are at loss and its ours fault as a country man or any occupation. May be govt is at fault but it makes no sense to fight without using wit. There is no bravery in stupidity and not following covid rules right now is not wise right now. This govt for sure plays with a lot of cunning like all of them before that but they have adopted British policy of divide and rule. And they are kind of doing if not best then alright at fighting covid and getting in power again. Frankly I don't give a damn about anyone but there are also people with ulterior motive that are doing anything to rule and give bad name to other religions in their own religions. If this protest does not have any ulterior motive then there is nothing wrong with stalling and give this govt tjme to deal with this covid mess. I will go and ask PM modi as well to listen to your grievance but chances are little. But let us hope. Hope and pray. Waheguru ji DA khalsa, waheguru ji di fateh. Truth Triumphs. Satyamev jayate. Jai Hind. For constitution.",0,RCULnH633yQ
AMNINDER GILL,Thank you,0,RCULnH633yQ
Ashok Sangwan,I am thanking you for supporting us .,2,RCULnH633yQ
Badfel_ Low,"Thank u nl news for this. Modi ne desh ka naas kar diya.  Aj maine vaccination ka plan banaya tha, yaha USA har ek small se small pharmacy k pass 4,5 brands ki vaccine hai.  Yeh dekhte he sab se pehle apne desh ki yaad ayi or esi ayi k akho main pani aa gaya , kese mere desh k log oxygen , vaccine k liye tars rahe hai or yaha baad ayi hui hai vaccines ki. Or mostly vaccine centre khali hai",1,RCULnH633yQ
dheeraj singh,Yehi  UK varient  India mein laaye...,0,RCULnH633yQ
R A,Rural Punjab is bleeding due to covid and these are the people with blood on there hands 😡,1,RCULnH633yQ
Nirvairsingh Kailey,Coller band kar lende bhut awaj aa hwa di,0,RCULnH633yQ
WeSupport OurFarmers,"Huge respect for Mr.Rajewal. He has proven to be an outstanding representative for this mass movement with so many Kisan Unions .This Morcha  is extremely democratic . He makes a lot of sense. Yes ,we need precautions during the pandemic but unlike other countries, there is no help for people who go out to work on a daily basis  , no provision for supporting daily wage workers- in fact abs  zero support!! Where is the PM Covid fund ? Why has the PM not had the guts to address the nation? Is his ego, his hubris so big that he is putting thousands of farmers lives at stake? Modi is solely  responsible for genocide .He should be tried in the human rights courts for violating basic human rights .Lack of foresight, Lack of planning has led to thousands of Indian citizens dying due to lack of oxygen, lack of medication and a medical system in complete shambles . Black marketing is rampant .Bodies are being dumped in the rivers due to shortage of wood and paucity of spaces in crematoriums .Modi has brought India to its knees .There is still time. Repeal the laws .Let our farmers go back  to the safety of their homes. Day 176-Farmers Death toll 476.    Modi and his coterie should hang their heads in shame. They will go down in History as tyrants .",0,RCULnH633yQ
Daljeet Singh,Wear glasses  or shield,0,RCULnH633yQ
Daljeet Singh,Dear reporters when you are out and talking to people my suggestion to you guys to where glasses or shield as well to protect yourself from catching covid virus. If you don't believe me consult a doctor. Thank you for your hard work and bringing us genuine news. Hats off to you guys. Take care,4,RCULnH633yQ
Anish Kumar,"It's so beautiful that they are spreading covid virus in near by area. Hats off farmers. Daily cases are going down, so please try to spread more covid to get case up again so that left wing can put your death blame on center. Be the shadow warrior.









Sarcasm hai.",0,RCULnH633yQ
VK Mann,Thanks for covering this.,0,RCULnH633yQ
Ranveer singh Sangha,Thank you 😊  for beautiful and amazing reporting to all NL team,33,RCULnH633yQ
Surjyadipta chatterjee,Wow..what determination...,0,RCULnH633yQ
Swarn Singh Gurinder Singh,Sharam karo sorav trivedi Sharam. Agar mahamari chal rahi hai Sarkar 3 kanoon vapis le MSP pe kanoon bnaye kisan apne ghar jaye. Aur tu bhut der k baad Kisano ki news dikha raha hai vo v galat,0,od3Y5XNdyMc
Rks Vlog 5,Bilkul right,0,od3Y5XNdyMc
Gurmukh Singh,"Agar ek bill bapic karne se kissan kush or covid se bachav  tu dikat kiya hai sarkar ko . 
 Ji sidi c batt hai gusskorii ab  sarkar k khoon mein a chuki hai",0,od3Y5XNdyMc
Gurmukh Singh,"Appraad tu kissano ka hakk marna v hai
Ehne koi shonk nahi hai andolan karne ka majboori hai jo ki government ne create  ki hai . 
Bill bapic kissan bapic 
Bill jarrori hai ja kissano ki jaan
Andni anbni ka passa jarrori hai ja kissan.",0,od3Y5XNdyMc
Deepak Kharb,Kisano ka haq de do kisan kim na karde andolan,0,od3Y5XNdyMc
Simu Bhullar,🌾🌪🚜🌾🌪🚜🌾🌪🚜👍,0,od3Y5XNdyMc
ਖਾਲਸਾ ਰਾਜ,Bjp bhagao bharat bacao,1,od3Y5XNdyMc
khushvinder Singh,First and last bird your are godi media,1,od3Y5XNdyMc
Rabari Sevji,मुझे एक बात पता नहीं चल रही है हर बार तारीख पंद्रह अगस्त अथवा 26 में जनवरी। कुछ 26 जून। हमारे देश का झंडा फहराने की तारीख की तय करते। है ये किसान।,0,od3Y5XNdyMc
Jeetendra Arya,"Aur ye Congressi badi badi Baat karte hai,,,
Inke  Rajasthan ruled state ki haqiqat dekh hi rahe hai
Battar halat hai hai
Na UP Na MP na CG na Rajasthan
Kisi me koi fark nahi,,
Congress aur BJP dono ko ak dusre pe  pe sawal utha kar bas apni rajneeti karna hai,,
Satta milne ke baad janta jaye bhad me...
Sab ke sab chor hai",1,od3Y5XNdyMc
Jeetendra Arya,"Abe chutiyo
Protest baad me kar lena, pahle mahamari to Jane do,,,
Mai Kisan aandolan ke support me tha
Lekin is Waqt aisi kisi bhi bhid ka samarthan katai nahi karunga.
Ab kuch bolenge ki, chunav me kaha the, kumbh me kaha the, Eid me kaha the,
To mera jawab hai ki mai in sabhi people gathering ka virodh karta hu.",0,od3Y5XNdyMc
Google x,Farmer protest ko badnaam mat kro please,1,od3Y5XNdyMc
arunabha chatterjee,The new farm laws offers a large market for farmers and can guarantee sell of agro products.,1,od3Y5XNdyMc
Ketan Bhargava,Ab in logo se raha nai gya ki cases kam kyu ho rhe hai to badhane aagye saale,0,od3Y5XNdyMc
Ketan Bhargava,Congress se raha nai gya ki india me cases kam kyu ho rhe to chalo badhate h fir govt ko gaali dene ka maula milega 😶,1,od3Y5XNdyMc
Harmeet Singh,Kihda dil krda apni jaan da risk leke bheed vich jaan nu.sarkar ne majbur kita. Isn't it illegal to gather & pass such laws/amendments in Parliament when there was pandemic act enacted last last year too?which led to this mass movement.,0,od3Y5XNdyMc
Dhillon,Kisaan ekta zindabad,2,od3Y5XNdyMc
N C,Solution kahan hae yae video mein??,0,od3Y5XNdyMc
Manish Kumar,Government apne in law's ko vapas kyo nhi le leti. Ahamed on MODI Government,1,od3Y5XNdyMc
Aman Khan Pathan,"Jai jawan, jai kisaan🇮🇳",3,od3Y5XNdyMc
Mohinder Singh,godi modi days are over. Jai Jawan Jai Kisan,1,od3Y5XNdyMc
Dr. Strange14,Modi se push na sarkari afsro netao aur abhinetao pr kyu na ho jo greeb ka paisa kha k  un ko hi ankhein dikhate hai,1,od3Y5XNdyMc
Sandip Dhanke,Cases aur bhi jyada hai.... Enke paas check karane ke liye kit hi nahi hai.... Ankade kam hi samane ayenge nnn.. Aur log enke laparvayi ke dar se check nahi kar rahe...,1,od3Y5XNdyMc
