comment,label
"My reply to Ajay Mishra and his son Ashish Mishra   claming they were not present at the spot when farners were killed thus they are innocent. Similarly  Osama Bin Ladin was not present in New York or Dowood Ibhramin not present in Mumbai during serial bomb blasts. But they may have provided moral, financial and emitional support to killers and thus are master mind behind the killings.",
Amazing explanation ,
"Priyanka Gandhi should also tell, were there farmers who did violence on Jan 26 ??? If not, then these were the people to whom Government was blaming ...",
NB : Shekhar takes efforts to thank Appoorva Mandhani in their  sessions ,
These opposition leaders are so desperate to get power that they have lost all sense and responsibility! This is driving more and more voters against them! This is showing us how they are willing to get people killed for their political gains,
This joker Tikait is now making it clear that he doesn't care about farm laws or farmers. He is only trying to be limelight till UP elections where he had lost twice previously. He is trying his luck this time and will keep making noises.,
India is so damn polluted wow,
"Every Indian has the right to protest, but peacefully. Please find a solution ",
This man doesn't care about anyone but himself,
Sir please upload Video  on British Indian  Bureaucracy   history,
The speaker is the killer of the DEMOCRACY,
So don't make a video tomorrow what wrong with government for corporatizing OFB.,
Shame  Shame to MODI,
Jhuth pe jhuth ,
"DK , please thank Neelamji for co hosting at the end of the show . It would be nice gesture . Enjoying the sessions very much . ",
Taliban Monsters!,
All videos blurred ..shame on you republicare you trying to hide real culprits.,
According to NDTV,
FARMERS AGITATION will prove a final blow to the enemies of democracy....,
In the modern world the system Turkey is there,
Very nice sir  and nice video,
Zada bande bridge te na kharo...loading capacity ghat honi,
"They are Khalistan workers, arrest them",
Guy who climbed the pole is invisible?,
"Oh gosh you forgot to mention the name of the unmentionable guy that wears glasses,  and just divorced his wife, and loves  data gathering and wants now too sell back those farmers the seeds gathered and patented by his data collection....that same guy. This video does not tell the whole story.  Thiers a women named Shiva that tells a we bit different tale. Lol ",
"Ha....ha....I really salute Gowdi media. Chatukarita kah bih haat hotai....You deserve Bharat Ratna for good act. It is natural that if you intentionally run over other, you will be punish for that....Hope someone run over relative of Arnob. Let see how he will react...People with no brain are just yelling 24X7.",
Those who support these Khalistani blindly must know they killed 20 policemen and injured 374,
All India already known that they are khalistani and tukde tukde gang now just showing their real face.NDTV keep it up your Dalali for congress and anti national. I thought you have nexus also with ISI. Does it right? Like all enemy one day our soldiers and Nationalist who love our country end you all.,
Kaise is mamle mein Prayagraj High court oe kyun nehi hoga.,
"Sir, please decide what you want ....Do you want PM Modi to be Autocratic or Democratic  like he did now . Sure he must have looked at his 'IMAGE AS A STRONG LEADER' , but what is more impotant - call out  bluff of such ANTI NATIONAL elements.",
With efficient supply chains consumer also get best price .,
Background and thumpnail    reach ,
Very nice contet .....,
Shame on you bjp,
"So basically video no 3 triggered violence .. video 1 and 2 seems like normal protest videos for showing black flags .. also no sign of stone pelting at all .. no weapons in both .. just chanting, shouting and black flags .. thanks India today - this makes it crystal clear",
One of the Best Video Of StudyIQ Well described Farm Laws 2020,
From where do I get these shawls ?,
"If the Laws are repealed,  Modi Govt will learn its lesson that the Indian Constitution and India's Federal structure cannot be kicked out of the window. We are NOT OPEN to fascism and anarchy and single party system and dictatorship ... not necessarily in that order.",
Very shameful act by farmer,
"""The farmers do not want to cause any violence, they are here for peace.""",
Trump confusion in America.Mody in India.Both are against democartic policies.,
Godi media shame on you,
"How come so many sardar farmers in UP, amazing",
"you say it's a protest, but I as an American know that there needs to be burning buildings before its a real protest. clearly not that much of an issue.",
Arnappan.... fools.. making this as nonsense,
Hope they reinstate the farm laws in a phase wise manner post state elections,
feel so guilty but cannot do anything for our farmers,
I am proud become a farmer son,
"No driver ran amok, stop spreading fake news. The driver was surrounded and tried to back out. The fake farmers are proven goons.",
The  farmers wanted to utilize  the difficult CORONA situation in  India. It is not justifiable.,
Sir what is your stand on MSP ? You come on tv and just beat about Bush on farmer's protest .,
India should know this is Taliban not USA.,
"People suffer in this Tughlaq govt. Demonitization, GST, CAA, farm laws, petrol hikes, .... Impose overnight without knowing implications and sometimes withdraw unnoticed after damage just to safeguard BJP. Another big failure in the cap of BJP, dissolve and impose President rule, save nation and its citizens from further hardships.",
"Modi was telling sabka sath, sabka Vikas and sabka biswas but it appears he is with the arthritis/middle man. Today is the black day for small and marginal farmers.",
Nagpur corporation: BJP inducts Muslim League ( 23 February 2012 ) ( check various news sources including zee news)  .... suwar party,
Barrister knows International politics & Sanghi Mosquito knows?? ,
Go for hindi it need to reach to more people,
Bangal election mein corona rules kaha Gaye the chor Godi media,
"Give it back fair and square. India did not raise it with ambassador, INDIA SUMMOM AMBASSADOR. Mind your business ... you fool. Ask this irresponsible man how many bills and what he know about the bill(s). He needs NDP support. Power hungry. Canadians must stand up and put him in his place. Stick your nose one more time, you get it back...right term ... 'Canadian Pappu'",
Difference between  Indian  capitalists and  European/ U S capitalists are indians profit oriented,
Nobody respects peace anymore.,
"Well idk if you know this, but the Protestors have been protesting PEACEFULLY in Delhi for 2 months ( + 2 months before that in Punjab) . If they wanted to be violent, they wouldn't have waited this long. Also, when they arrived at Delhi they were charged with batons & EXPIRED tear gases without any reason. They were just going to Delhi & regardless of being beaten they fed meals to those policemen.  Here, are 2 links, kindly see what is the reality behind all this. You can't judge a 2 month old Protest just because violence brokeout on just 1 day.  https://youtu.be/iHpZV7ro7lU (this is video from Vox, it will explain why the protest is happening) & https://youtu.be/Ho0myzQbsQ4 (this is A DAY AT THE PROTEST)",
Think what happens for him after March 10.... he will be below bouldozer...,
If yogi doesn't put that murderer son under bars it will highly affect his elections!!,
It is our first duty to beat those who feed us.,
You are cunningly biased now mere dost lallantop. Shame!...goodbye,
good for farmers in their fight against the climate tyrants,
Why is Government not realising the popular movement  ?,
So protests will continue till the next ellection in one pretext or another.,
Tikait chor h or kishan Aandolan,
Why are you always anti Modi because of your freinds Kanhaiya kumar and others.,
I sleep with....no... i mean i stand with farmers.,
gehu kya reat hh naye lock 1,
Ignoring the first part of the vedio what this channel want to prove?,
In solidarity with Indian farmers ,
Simple maths  .... The ISI and Pakistan Napak army gets around 2billion dollars of aid every Year.,
For your stand for clarity,
"12. Hitlers party when it won, he went to the German Parliament for the first time and cried profusely",
What the Indian Govt. does to stop flow of arms into Punjab?,
Bjp wala smjh gya tha mere promoter and supporter follower km pdne laga to apna kanoon wapas lena pda,
We stand for indian police,
Election coming one and half year in Punjab,
... Owaisi sir don't give hate speech in india........,
shame on my country,
Media - he tried to kill police officer,
RIP CDS RAWAT,
In short aaj pta chala merko bill toh theek hai bs jo vo bol rahe the communication gap hai jo ki jo log  political faida dekh rahe hai unki vjah  se hai,
Howcome only the Punjab and Haryana farmers are doing why not others think? Because lot of mandi heads gonna loose their political leadership and state can loose around 4000cr. But in overall the new bills are most useful for the farmers but these dumb leaders wrongly guiding the farmers and dont even know what is actually in the bill. How many how them know only two products comes under MSP? Only wheat and paddy. What about the rest of the products. In India now we have excess of wheat and paddy just spoiling at the storage centers eaten by rodents!!! Wake up check the bill and you understand really what is there.,
"HINDU-MUSLIM-SIKH ISSAI ALIKE MUST VOTE, SELECT AND ELECT INDIAN NATIONAL CONGRESS UNDER MRS. PRIYANKA GANDHI VADRA. MRS. PRIYANKA GANDHI VADRA WILL STAKE CLAIM FOR CHIEF MINISTERSHIP OF UTTAR PRADESH AFTER 2022 ASSEMBLY POLLS.",
3 bjp supporters and the driver who has been killed by these hooligans a compensation of 5crores each to their family members should be provided by these so called Hooligan leaders.,
Farmer problems are very old problems. No Government have taken any steps to resolve the problem. Modi government is trying his best.,
Today I gave one of my state competitive exm n I proudly said ur class r really hlf me lots by various knowledge thnks sir,
Justice for rabiya saifi,
Now they are fencing Delhi tomorrow they have to go to each and every corner of the country to beg votes let them not forget,
Another fake news by ndtv,
This bill is actually good adn will help farmers a lot. only these madivalas are angry because they wont get money from exploiting the farmers...,
This is instigated by dirty looter corrupt Congressi,
India Independence day is misnomer:,
She is just VOMITING what she had been told to assert.,
You highlighted the dark side of new law very precisely... GOOD,
#Republic #Bharat,
Heads must roll for incompetence... ,
Nice explanation!,
fucking absolute shame on the usa and uk,
"Hello  Mr PM are you mad,, next we won't vote you,  once again u proved u against of farmer,, broker modi",
Jor se bolo jai shree Ram,
"Love your team, please spread this",
As a farmer we only have trust on news channel @BBC news . All other media channels are in support of modi government only.,
Free Punjab and haryana  America supports ,
Covid welcomes you all,
I hope it rains heavily there.,
Baccha,
BBC is the King of  Anti India propaganda and fake news. BBC should be banned in India,
Ye Congressi he koi Kishan nahi he videshi ko madad karnewale choro,
The correct answer is c,
I really appreciate farmers efforts and protest,
"All things apart... How AIM gets away with unparliamentary words? SD ji, Advaita kalanand others.. maybe you should put a warning ""may contain offensive / foul language"" in programs wherr AIM is participating. I like his analysis and conviction. But not the language, sometimes...",
Shame on haryana govt,
Modi next election i bet ur not going win ba bye makeup man,
India government is fully corroupted,
#NAME?,
"3:53 Umm yeah just so you know, it's what you call economic growth; starting in the '80s, there was a surge in secondary and tertiary sectors which contributed to a larger percentage of the GDP, thereby decreasing the overall contribution of agriculture to the GDP percentage-wise. Also, the agricultural sector clocked in 9.5% growth in FY19.",
Baiden or other country Presidents should council him on immediate basis,
I am with farmer ,
BJP and RSS most dangerous nazi group,
"Indian should perpetually thanks to Britishers for such a antique piece of law , the same law that helped British India to rule India.",
Firstly remove dalary system then we will see not only rich farmer but Rich India.,
Great victory by farmers but this ruthless ruler ( Modi ) killed over 600 farmers. Think about if you belong to a farmer family and your elder brother who went to farmer protest never came back. Close your eyes and visualize that pain for a second. ,
Amarinder jeet gaya election ab . Politics hai ye ayega toh modi hi.,
Cleary Gundaraj  ....,
Public or Sarkar ke bich me Bichara police wala  phas jate hai yarr ..Ek taraf se Sarkar bolte hai public ko rukiye Dusuri taraf public kehete hai bich me math ao...,
